"Id","Label"
"郭沫若(1946)","郭沫若"
"陈烟桥(1946)","陈烟桥"
"陶行知(1946)","陶行知"
"马寅初(1946)","马寅初"
"黎卿(1946)","黎卿"
"一之(1946)","一之"
"万武(1946)","万武"
"云涛(1946)","云涛"
"以平(1946)","以平"
"任鸿隽(1946)","任鸿隽"
"何兆坤(1946)","何兆坤"
"何恕(1946)","何恕"
"储安平(1946)","储安平"
"司徒尚德(1946)","司徒尚德"
"向凡(1946)","向凡"
"吴祖光(1946)","吴祖光"
"周而复(1946)","周而复"
"唐旻(1946)","唐旻"
"夏孟辉(1946)","夏孟辉"
"夏康农(1946)","夏康农"
"子午(1946)","子午"
"孙起孟(1946)","孙起孟"
"客尔纳(1946)","客尔纳"
"尊闻(1946)","尊闻"
"尚铖(1946)","尚铖"
"张云川(1946)","张云川"
"张志和(1946)","张志和"
"慧年(1946)","慧年"
"文琴(1946)","文琴"
"方治平(1946)","方治平"
"晨曦(1946)","晨曦"
"曾昭抡(1946)","曾昭抡"
"李健吾(1946)","李健吾"
"林汉达(1946)","林汉达"
"梁秋水(1946)","梁秋水"
"毅夫(1946)","毅夫"
"沈定一(1946)","沈定一"
"洪涛(1946)","洪涛"
"王之枚(1946)","王之枚"
"王向凡(1946)","王向凡"
"罗稷南(1946)","罗稷南"
"耶戈(1946)","耶戈"
"胡冈(1946)","胡冈"
"范登堡(1946)","范登堡"
"茅盾(1946)","茅盾"
"萧扬(1946)","萧扬"
"萧明(1946)","萧明"
"萧曙(1946)","萧曙"
"萧秋(1946)","萧秋"
"蒋匀田(1946)","蒋匀田"
"裴仁(1946)","裴仁"
"费青(1946)","费青"
"赤峰(1946)","赤峰"
"邹云涛(1946)","邹云涛"
"郭冠杰(1946)","郭冠杰"
"野笋(1946)","野笋"
"金华(1946)","金华"
"陈原(1946)","陈原"
"陈瘦竹(1946)","陈瘦竹"
"雾城(1946)","雾城"
"黄炎培(1946)","黄炎培"
"丁易(1946)","丁易"
"乔峯(1946)","乔峯"
"于仲(1946)","于仲"
"于潮(1946)","于潮"
"以中(1946)","以中"
"伯涛(1946)","伯涛"
"何为(1946)","何为"
"何家槐(1946)","何家槐"
"作周(1946)","作周"
"兆均(1946)","兆均"
"光未然(1946)","光未然"
"冯友兰(1946)","冯友兰"
"刘文茵(1946)","刘文茵"
"刘西渭(1946)","刘西渭"
"力扬(1946)","力扬"
"勾适生(1946)","勾适生"
"卞之琳(1946)","卞之琳"
"史国衡(1946)","史国衡"
"叶圣陶(1946)","叶圣陶"
"叶笃义(1946)","叶笃义"
"周哲(1946)","周哲"
"唐弢(1946)","唐弢"
"夏衍(1946)","夏衍"
"孟浪(1946)","孟浪"
"安娥(1946)","安娥"
"少之(1946)","少之"
"尚钺(1946)","尚钺"
"巴金(1946)","巴金"
"希苓(1946)","希苓"
"平心(1946)","平心"
"建人(1946)","建人"
"张中府(1946)","张中府"
"张印堂(1946)","张印堂"
"张大雷(1946)","张大雷"
"张学良(1946)","张学良"
"张文元(1946)","张文元"
"张絅伯(1946)","张絅伯"
"张若达(1946)","张若达"
"张西超(1946)","张西超"
"张铁生(1946)","张铁生"
"张锡昌(1946)","张锡昌"
"彭泽民(1946)","彭泽民"
"徐寅初(1946)","徐寅初"
"徐调孚(1946)","徐调孚"
"怀瑾(1946)","怀瑾"
"思粤(1946)","思粤"
"戴镏龄(1946)","戴镏龄"
"拉斯基(1946)","拉斯基"
"拾风(1946)","拾风"
"普森(1946)","普森"
"木天(1946)","木天"
"李俞(1946)","李俞"
"李广田(1946)","李广田"
"李普(1946)","李普"
"李浩培(1946)","李浩培"
"杜守素(1946)","杜守素"
"杜律斯(1946)","杜律斯"
"杨增福(1946)","杨增福"
"杨宁(1946)","杨宁"
"杨弘(1946)","杨弘"
"杨毓滋(1946)","杨毓滋"
"林慧(1946)","林慧"
"林焕平(1946)","林焕平"
"林砺儒(1946)","林砺儒"
"林莽(1946)","林莽"
"林萼(1946)","林萼"
"柯灵(1946)","柯灵"
"梅湜(1946)","梅湜"
"武子(1946)","武子"
"毛以亨(1946)","毛以亨"
"求思诀(1946)","求思诀"
"江峰(1946)","江峰"
"沈燕谋(1946)","沈燕谋"
"波浪(1946)","波浪"
"洛如(1946)","洛如"
"洪深(1946)","洪深"
"浮天(1946)","浮天"
"湘文(1946)","湘文"
"潘星照(1946)","潘星照"
"狄超白(1946)","狄超白"
"珂田(1946)","珂田"
"甘杜(1946)","甘杜"
"田水(1946)","田水"
"田汝康(1946)","田汝康"
"石仁(1946)","石仁"
"石挥(1946)","石挥"
"祝唯一(1946)","祝唯一"
"秦柳方(1946)","秦柳方"
"秦牧(1946)","秦牧"
"程梯云(1946)","程梯云"
"紫槿(1946)","紫槿"
"编者(1946)","编者"
"翁逸之(1946)","翁逸之"
"胡曲园(1946)","胡曲园"
"胡绳(1946)","胡绳"
"胡钊(1946)","胡钊"
"胡风(1946)","胡风"
"莊智焕(1946)","莊智焕"
"萧冰(1946)","萧冰"
"蒋天佐(1946)","蒋天佐"
"许傑(1946)","许傑"
"诺斯(1946)","诺斯"
"赵元浩(1946)","赵元浩"
"达史(1946)","达史"
"邵景康(1946)","邵景康"
"郭生(1946)","郭生"
"醒民(1946)","醒民"
"野叟(1946)","野叟"
"闻一多(1946)","闻一多"
"阿杨(1946)","阿杨"
"陈友松(1946)","陈友松"
"陈此生(1946)","陈此生"
"陈衡哲(1946)","陈衡哲"
"陈闲(1946)","陈闲"
"非昔(1946)","非昔"
"高名凯(1946)","高名凯"
"高觉敷(1946)","高觉敷"
"黄雨秋(1946)","黄雨秋"
"黎洪(1946)","黎洪"
"默君(1946)","默君"
"A.K.(1946)","A.K."
"C.L.(1946)","C.L."
"Grary，W.(1946)","Grary，W."
"L·柏罗特(1946)","L·柏罗特"
"MK(1946)","MK"
"Stein，G.(1946)","Stein，G."
"Woodward，E.L.(1946)","Woodward，E.L."
"__波(1946)","__波"
"一孔(1946)","一孔"
"一知(1946)","一知"
"一行(1946)","一行"
"丁丙(1946)","丁丙"
"丁丙莉(1946)","丁丙莉"
"丁志进(1946)","丁志进"
"万力(1946)","万力"
"万守义(1946)","万守义"
"万来(1946)","万来"
"不耳(1946)","不耳"
"丘一中(1946)","丘一中"
"丘哲(1946)","丘哲"
"东山头人(1946)","东山头人"
"东郭迪吉(1946)","东郭迪吉"
"东风(1946)","东风"
"严奇(1946)","严奇"
"丰子恺(1946)","丰子恺"
"乃__(1946)","乃__"
"乃鹤(1946)","乃鹤"
"之的(1946)","之的"
"乐水(1946)","乐水"
"乡下人(1946)","乡下人"
"于明(1946)","于明"
"于陵(1946)","于陵"
"于鹤年(1946)","于鹤年"
"云野(1946)","云野"
"仁柳(1946)","仁柳"
"令狐畏(1946)","令狐畏"
"仰山(1946)","仰山"
"任叔谨(1946)","任叔谨"
"任四维(1946)","任四维"
"任民(1946)","任民"
"任远(1946)","任远"
"伊仲羊(1946)","伊仲羊"
"伊利奥特·罗斯福(1946)","伊利奥特·罗斯福"
"伊民(1946)","伊民"
"伍丁(1946)","伍丁"
"何其芳(1946)","何其芳"
"何天(1946)","何天"
"何容(1946)","何容"
"何康平(1946)","何康平"
"何方(1946)","何方"
"何林(1946)","何林"
"何永佶(1946)","何永佶"
"何清(1946)","何清"
"何满(1946)","何满"
"何锦明(1946)","何锦明"
"余伯约(1946)","余伯约"
"余信华(1946)","余信华"
"余审之(1946)","余审之"
"佛利阿特(1946)","佛利阿特"
"俞平清(1946)","俞平清"
"俞湘文(1946)","俞湘文"
"俞白克(1946)","俞白克"
"倪平(1946)","倪平"
"傅亮(1946)","傅亮"
"傅菊人(1946)","傅菊人"
"傅雷(1946)","傅雷"
"元民(1946)","元民"
"光旦(1946)","光旦"
"克汀(1946)","克汀"
"全慰天(1946)","全慰天"
"公南(1946)","公南"
"公隼(1946)","公隼"
"其善(1946)","其善"
"其玉(1946)","其玉"
"农慕之(1946)","农慕之"
"冠英(1946)","冠英"
"冬予里(1946)","冬予里"
"冬池(1946)","冬池"
"冯小山(1946)","冯小山"
"冯玉祥(1946)","冯玉祥"
"冯至(1946)","冯至"
"冷欣(1946)","冷欣"
"冷铁(1946)","冷铁"
"凌元(1946)","凌元"
"凌风(1946)","凌风"
"凌飞(1946)","凌飞"
"凤子(1946)","凤子"
"刃锋(1946)","刃锋"
"刍雷(1946)","刍雷"
"刘中育(1946)","刘中育"
"刘友瑾(1946)","刘友瑾"
"刘唯公(1946)","刘唯公"
"刘威(1946)","刘威"
"刘尊棋(1946)","刘尊棋"
"刘恢之(1946)","刘恢之"
"刘白羽(1946)","刘白羽"
"刘英(1946)","刘英"
"刘谟(1946)","刘谟"
"前进危险”(1946)","前进危险”"
"剪伯赞(1946)","剪伯赞"
"力戈(1946)","力戈"
"力耘(1946)","力耘"
"力衡(1946)","力衡"
"劳伦斯(1946)","劳伦斯"
"劳德拔哈(1946)","劳德拔哈"
"劳荣(1946)","劳荣"
"劳辛(1946)","劳辛"
"勒巩(1946)","勒巩"
"匀田(1946)","匀田"
"午子(1946)","午子"
"华伞(1946)","华伞"
"华又严(1946)","华又严"
"华庆(1946)","华庆"
"华生(1946)","华生"
"华臣(1946)","华臣"
"单行(1946)","单行"
"南人(1946)","南人"
"南风(1946)","南风"
"卧龙山人(1946)","卧龙山人"
"厄尔·白劳德(1946)","厄尔·白劳德"
"叙功(1946)","叙功"
"古月(1946)","古月"
"古泉(1946)","古泉"
"古谛(1946)","古谛"
"史东山(1946)","史东山"
"史枚(1946)","史枚"
"史永(1946)","史永"
"史笃(1946)","史笃"
"史言(1946)","史言"
"史逸(1946)","史逸"
"史鉴(1946)","史鉴"
"史靖(1946)","史靖"
"叶正明(1946)","叶正明"
"叶浅予(1946)","叶浅予"
"司马文森(1946)","司马文森"
"向师程(1946)","向师程"
"向春(1946)","向春"
"向豁(1946)","向豁"
"向达(1946)","向达"
"吕牛(1946)","吕牛"
"吕阳(1946)","吕阳"
"君羊(1946)","君羊"
"吴大琨(1946)","吴大琨"
"吴奔星(1946)","吴奔星"
"吴恩裕(1946)","吴恩裕"
"吴禹昌(1946)","吴禹昌"
"呆霞(1946)","呆霞"
"周东郊(1946)","周东郊"
"周予同(1946)","周予同"
"周新民(1946)","周新民"
"周绶章(1946)","周绶章"
"周荣(1946)","周荣"
"味橄(1946)","味橄"
"哈哈(1946)","哈哈"
"哈里逊·福门(1946)","哈里逊·福门"
"哲圣(1946)","哲圣"
"唐现之(1946)","唐现之"
"唐祥__(1946)","唐祥__"
"唐言(1946)","唐言"
"国新(1946)","国新"
"圣徒(1946)","圣徒"
"在灼(1946)","在灼"
"坚夫(1946)","坚夫"
"培仁(1946)","培仁"
"墨君(1946)","墨君"
"士刚(1946)","士刚"
"复生(1946)","复生"
"夏敏(1946)","夏敏"
"夏晨(1946)","夏晨"
"夏若愚(1946)","夏若愚"
"夏迪蒙(1946)","夏迪蒙"
"多鲁(1946)","多鲁"
"大希(1946)","大希"
"大白(1946)","大白"
"大羊(1946)","大羊"
"天顽(1946)","天顽"
"奔原(1946)","奔原"
"奥凯(1946)","奥凯"
"姚又馀(1946)","姚又馀"
"姚澄波(1946)","姚澄波"
"姜庆湘(1946)","姜庆湘"
"威尔斯(1946)","威尔斯"
"威德(1946)","威德"
"娄立齐(1946)","娄立齐"
"子冈(1946)","子冈"
"子起(1946)","子起"
"孔庆赓(1946)","孔庆赓"
"孙克宽(1946)","孙克宽"
"孙凯根(1946)","孙凯根"
"孙宝刚(1946)","孙宝刚"
"孙懋德(1946)","孙懋德"
"孙源(1946)","孙源"
"孙肯来(1946)","孙肯来"
"孟南(1946)","孟南"
"孟宪章(1946)","孟宪章"
"孟晖(1946)","孟晖"
"孟木(1946)","孟木"
"孟永之(1946)","孟永之"
"季凤(1946)","季凤"
"季季(1946)","季季"
"学范(1946)","学范"
"安奇(1946)","安奇"
"安娜·莎克赛(1946)","安娜·莎克赛"
"安得烈·罗斯(1946)","安得烈·罗斯"
"宋云彬(1946)","宋云彬"
"宗亿(1946)","宗亿"
"宗白华(1946)","宗白华"
"宗石(1946)","宗石"
"实革(1946)","实革"
"宣铁吾(1946)","宣铁吾"
"宦乡(1946)","宦乡"
"宾符(1946)","宾符"
"小兵(1946)","小兵"
"小鱼(1946)","小鱼"
"尔东(1946)","尔东"
"尖兵(1946)","尖兵"
"尙羣(1946)","尙羣"
"尤鲁(1946)","尤鲁"
"屠西(1946)","屠西"
"岳光(1946)","岳光"
"崔嵬(1946)","崔嵬"
"崔超明(1946)","崔超明"
"左垲(1946)","左垲"
"左昂(1946)","左昂"
"师陀(1946)","师陀"
"希孟(1946)","希孟"
"希昭(1946)","希昭"
"平新(1946)","平新"
"应卫民(1946)","应卫民"
"康纳(1946)","康纳"
"廖世承(1946)","廖世承"
"廖冰兄(1946)","廖冰兄"
"廖婴(1946)","廖婴"
"弋戈(1946)","弋戈"
"引流(1946)","引流"
"弘仁(1946)","弘仁"
"张一帆(1946)","张一帆"
"张东前(1946)","张东前"
"张健(1946)","张健"
"张光裕(1946)","张光裕"
"张凤举(1946)","张凤举"
"张刚父(1946)","张刚父"
"张君励(1946)","张君励"
"张复生(1946)","张复生"
"张宏(1946)","张宏"
"张家壻(1946)","张家壻"
"张庆一(1946)","张庆一"
"张志龢(1946)","张志龢"
"张恒(1946)","张恒"
"张正邦(1946)","张正邦"
"张武全(1946)","张武全"
"张永久(1946)","张永久"
"张沈贞清(1946)","张沈贞清"
"张澜(1946)","张澜"
"张琴(1946)","张琴"
"张申府(1946)","张申府"
"张禹(1946)","张禹"
"张胆(1946)","张胆"
"张道真(1946)","张道真"
"张锐(1946)","张锐"
"张鸣春(1946)","张鸣春"
"彭慧(1946)","彭慧"
"彭文应(1946)","彭文应"
"彭迪先(1946)","彭迪先"
"彳亍(1946)","彳亍"
"徐仁道(1946)","徐仁道"
"徐学礼(1946)","徐学礼"
"徐深(1946)","徐深"
"徐盈(1946)","徐盈"
"徐逸(1946)","徐逸"
"徐醒(1946)","徐醒"
"徐静凡(1946)","徐静凡"
"怀椒(1946)","怀椒"
"思云(1946)","思云"
"思聪(1946)","思聪"
"思辽(1946)","思辽"
"惕庵(1946)","惕庵"
"愚公(1946)","愚公"
"愿翊羣(1946)","愿翊羣"
"戈扬(1946)","戈扬"
"戈风(1946)","戈风"
"戴世光(1946)","戴世光"
"戴文葆(1946)","戴文葆"
"戾野(1946)","戾野"
"捷克(1946)","捷克"
"支笔(1946)","支笔"
"政客(1946)","政客"
"效先(1946)","效先"
"文中(1946)","文中"
"文人书(1946)","文人书"
"文公(1946)","文公"
"文孚(1946)","文孚"
"文育英(1946)","文育英"
"文茂(1946)","文茂"
"文西(1946)","文西"
"文雏(1946)","文雏"
"斯慈(1946)","斯慈"
"斯璜翦(1946)","斯璜翦"
"斯维(1946)","斯维"
"方旅(1946)","方旅"
"方生(1946)","方生"
"方皇绘(1946)","方皇绘"
"方直(1946)","方直"
"方纾(1946)","方纾"
"施丽珠(1946)","施丽珠"
"旁听(1946)","旁听"
"旦尼(1946)","旦尼"
"易水之思(1946)","易水之思"
"昭琛(1946)","昭琛"
"晋人(1946)","晋人"
"晓敷(1946)","晓敷"
"景伊(1946)","景伊"
"景山(1946)","景山"
"景文(1946)","景文"
"曹叔山(1946)","曹叔山"
"曹孟君(1946)","曹孟君"
"曹斌华(1946)","曹斌华"
"曹斌杰(1946)","曹斌杰"
"曹梦阳(1946)","曹梦阳"
"曹锡珍(1946)","曹锡珍"
"曾其途(1946)","曾其途"
"曾尚贤(1946)","曾尚贤"
"未英(1946)","未英"
"未达(1946)","未达"
"朱世贤(1946)","朱世贤"
"朱东润(1946)","朱东润"
"朱俊岐(1946)","朱俊岐"
"朱华(1946)","朱华"
"朱燮(1946)","朱燮"
"朱芸(1946)","朱芸"
"朱鸿儒(1946)","朱鸿儒"
"李伯球(1946)","李伯球"
"李何林(1946)","李何林"
"李侠文(1946)","李侠文"
"李公侠(1946)","李公侠"
"李公朴(1946)","李公朴"
"李公樸(1946)","李公樸"
"李凌飞(1946)","李凌飞"
"李列(1946)","李列"
"李善丰(1946)","李善丰"
"李奈(1946)","李奈"
"李如家(1946)","李如家"
"李式之(1946)","李式之"
"李志(1946)","李志"
"李惟丞(1946)","李惟丞"
"李敏(1946)","李敏"
"李杜(1946)","李杜"
"李济深(1946)","李济深"
"李源(1946)","李源"
"李漫(1946)","李漫"
"李澈庐(1946)","李澈庐"
"李章达(1946)","李章达"
"李苓(1946)","李苓"
"杜威(1946)","杜威"
"杜岩(1946)","杜岩"
"杜德(1946)","杜德"
"杜若(1946)","杜若"
"杨伯恺(1946)","杨伯恺"
"杨允元(1946)","杨允元"
"杨元(1946)","杨元"
"杨刚(1946)","杨刚"
"杨卫玉(1946)","杨卫玉"
"杨声远(1946)","杨声远"
"杨大成(1946)","杨大成"
"杨春福(1946)","杨春福"
"杨清河(1946)","杨清河"
"杨源(1946)","杨源"
"杨甯(1946)","杨甯"
"杨荣国(1946)","杨荣国"
"杨西孟(1946)","杨西孟"
"杨贵(1946)","杨贵"
"杨选堂(1946)","杨选堂"
"杭人(1946)","杭人"
"松平(1946)","松平"
"林乃(1946)","林乃"
"林亨元(1946)","林亨元"
"林敏(1946)","林敏"
"林白(1946)","林白"
"林红(1946)","林红"
"林荫青(1946)","林荫青"
"林赛(1946)","林赛"
"林辰(1946)","林辰"
"林达(1946)","林达"
"林雷(1946)","林雷"
"柏寒(1946)","柏寒"
"柏罗特(1946)","柏罗特"
"柳亚子(1946)","柳亚子"
"柳映光(1946)","柳映光"
"柳湜(1946)","柳湜"
"桂涛声(1946)","桂涛声"
"桓圭(1946)","桓圭"
"梁国冠(1946)","梁国冠"
"梁文元(1946)","梁文元"
"梁漱溟(1946)","梁漱溟"
"梁潄溟(1946)","梁潄溟"
"梁瓯第(1946)","梁瓯第"
"梁纯失(1946)","梁纯失"
"梅朵(1946)","梅朵"
"楚图南(1946)","楚图南"
"欧阳云珠(1946)","欧阳云珠"
"正光(1946)","正光"
"正非(1946)","正非"
"武思光(1946)","武思光"
"武文琴(1946)","武文琴"
"毕来(1946)","毕来"
"毛谦尹(1946)","毛谦尹"
"民盾(1946)","民盾"
"水石(1946)","水石"
"永平(1946)","永平"
"池莲(1946)","池莲"
"汪明海(1946)","汪明海"
"汪留照(1946)","汪留照"
"沈义(1946)","沈义"
"沈体兰(1946)","沈体兰"
"沈兹九(1946)","沈兹九"
"沈国璋(1946)","沈国璋"
"沈浮(1946)","沈浮"
"沈茂坊(1946)","沈茂坊"
"沙国(1946)","沙国"
"沙学浚(1946)","沙学浚"
"泗蒂(1946)","泗蒂"
"波痕(1946)","波痕"
"洗星海(1946)","洗星海"
"洛思(1946)","洛思"
"洛扬(1946)","洛扬"
"洛波(1946)","洛波"
"洪遒(1946)","洪遒"
"洪钟(1946)","洪钟"
"活火(1946)","活火"
"浚明(1946)","浚明"
"湘子(1946)","湘子"
"湘汀(1946)","湘汀"
"漓流(1946)","漓流"
"漫步(1946)","漫步"
"潘大远(1946)","潘大远"
"潜伏(1946)","潜伏"
"潮声(1946)","潮声"
"澄之(1946)","澄之"
"澄波(1946)","澄波"
"澹庐(1946)","澹庐"
"炤寰(1946)","炤寰"
"烛西(1946)","烛西"
"爱伦堡(1946)","爱伦堡"
"爱文斯(1946)","爱文斯"
"牧梓(1946)","牧梓"
"狄斯(1946)","狄斯"
"王亚平(1946)","王亚平"
"王以中(1946)","王以中"
"王任叔(1946)","王任叔"
"王伯祥(1946)","王伯祥"
"王健(1946)","王健"
"王兴(1946)","王兴"
"王原(1946)","王原"
"王坪(1946)","王坪"
"王少燕(1946)","王少燕"
"王崐生(1946)","王崐生"
"王念默(1946)","王念默"
"王慕酝(1946)","王慕酝"
"王榆(1946)","王榆"
"王次通(1946)","王次通"
"王琪(1946)","王琪"
"王璞(1946)","王璞"
"王祥(1946)","王祥"
"王立果(1946)","王立果"
"王芸生(1946)","王芸生"
"王觉源(1946)","王觉源"
"王还(1946)","王还"
"王青(1946)","王青"
"玻痕(1946)","玻痕"
"甘祠森(1946)","甘祠森"
"田永(1946)","田永"
"田直(1946)","田直"
"田苗(1946)","田苗"
"田莊(1946)","田莊"
"申由(1946)","申由"
"申芷(1946)","申芷"
"白惠生(1946)","白惠生"
"白玉纹(1946)","白玉纹"
"白苇(1946)","白苇"
"白苹(1946)","白苹"
"白薇(1946)","白薇"
"益智(1946)","益智"
"直言(1946)","直言"
"真民(1946)","真民"
"石夫(1946)","石夫"
"秉刚(1946)","秉刚"
"秦今(1946)","秦今"
"秦伶(1946)","秦伶"
"秦晓芳(1946)","秦晓芳"
"秦芳晓(1946)","秦芳晓"
"程婴(1946)","程婴"
"程造之(1946)","程造之"
"空了(1946)","空了"
"章士谷(1946)","章士谷"
"章廷(1946)","章廷"
"章英(1946)","章英"
"竹江(1946)","竹江"
"笑白(1946)","笑白"
"符唐祖(1946)","符唐祖"
"笪移今(1946)","笪移今"
"筱宾(1946)","筱宾"
"简贯三(1946)","简贯三"
"素风(1946)","素风"
"约翰·赫而塞(1946)","约翰·赫而塞"
"约翰、赫而塞(1946)","约翰、赫而塞"
"纪玄冰(1946)","纪玄冰"
"纯青(1946)","纯青"
"纲宙(1946)","纲宙"
"纳非(1946)","纳非"
"练钢(1946)","练钢"
"绍芬(1946)","绍芬"
"绍荃(1946)","绍荃"
"罗丹(1946)","罗丹"
"罗勃次(1946)","罗勃次"
"罗又玄(1946)","罗又玄"
"罗尔鲍伏(1946)","罗尔鲍伏"
"罗忠恕(1946)","罗忠恕"
"罗涵先(1946)","罗涵先"
"罗荪(1946)","罗荪"
"罗迪(1946)","罗迪"
"罗隆基(1946)","罗隆基"
"羣锋(1946)","羣锋"
"翟元(1946)","翟元"
"翦伯赞(1946)","翦伯赞"
"翰斯(1946)","翰斯"
"翼青(1946)","翼青"
"老辛(1946)","老辛"
"耿济之(1946)","耿济之"
"耿章(1946)","耿章"
"聂乃凡(1946)","聂乃凡"
"聂龙(1946)","聂龙"
"肖白(1946)","肖白"
"胡一奇(1946)","胡一奇"
"胡乾(1946)","胡乾"
"胡光(1946)","胡光"
"胡克(1946)","胡克"
"胡庆钧(1946)","胡庆钧"
"臧克家(1946)","臧克家"
"舒宜(1946)","舒宜"
"艾思奇(1946)","艾思奇"
"艾森(1946)","艾森"
"艾秋飙(1946)","艾秋飙"
"艾草(1946)","艾草"
"芝峰(1946)","芝峰"
"苏玲(1946)","苏玲"
"茂荪(1946)","茂荪"
"范华农(1946)","范华农"
"范樸齐(1946)","范樸齐"
"菲立浦·约但(1946)","菲立浦·约但"
"萧乾(1946)","萧乾"
"萧南(1946)","萧南"
"萧思明(1946)","萧思明"
"萨空了(1946)","萨空了"
"葛一虹(1946)","葛一虹"
"董伯干(1946)","董伯干"
"董致白(1946)","董致白"
"葭水(1946)","葭水"
"蒋万里(1946)","蒋万里"
"蒋克仁(1946)","蒋克仁"
"蒋烈(1946)","蒋烈"
"蒲青(1946)","蒲青"
"蔓夫(1946)","蔓夫"
"蔡仪(1946)","蔡仪"
"蔡兆雪(1946)","蔡兆雪"
"蔡磊(1946)","蔡磊"
"蔡维藩(1946)","蔡维藩"
"蕙芬(1946)","蕙芬"
"蕙芳(1946)","蕙芳"
"薛建才(1946)","薛建才"
"薛汕(1946)","薛汕"
"虞岫(1946)","虞岫"
"袁尘影(1946)","袁尘影"
"袁水拍(1946)","袁水拍"
"袁水柏(1946)","袁水柏"
"袁西华(1946)","袁西华"
"觉夫(1946)","觉夫"
"记者(1946)","记者"
"许伦(1946)","许伦"
"许君远(1946)","许君远"
"许寿真(1946)","许寿真"
"诸葛子明(1946)","诸葛子明"
"诺佛(1946)","诺佛"
"谛西(1946)","谛西"
"谢东平(1946)","谢东平"
"谢默衣(1946)","谢默衣"
"谭英侣(1946)","谭英侣"
"谷虹(1946)","谷虹"
"谷遗(1946)","谷遗"
"贝奋(1946)","贝奋"
"费尔德(1946)","费尔德"
"费正(1946)","费正"
"贺依(1946)","贺依"
"赛珍珠(1946)","赛珍珠"
"赵克文（Jordan，P.）(1946)","赵克文（Jordan，P.）"
"赵希文(1946)","赵希文"
"赵怀春(1946)","赵怀春"
"赵飞廉(1946)","赵飞廉"
"辛弟(1946)","辛弟"
"辛斤(1946)","辛斤"
"辛朴生(1946)","辛朴生"
"迈之(1946)","迈之"
"远流(1946)","远流"
"迺新(1946)","迺新"
"通人(1946)","通人"
"逸文(1946)","逸文"
"邑君(1946)","邑君"
"邓演达(1946)","邓演达"
"邱去耳(1946)","邱去耳"
"邵云涛(1946)","邵云涛"
"邵秉铨(1946)","邵秉铨"
"邵翰齐(1946)","邵翰齐"
"邹文海(1946)","邹文海"
"邹邵谟(1946)","邹邵谟"
"郁达夫(1946)","郁达夫"
"郑丹(1946)","郑丹"
"郑敬源(1946)","郑敬源"
"郑源(1946)","郑源"
"郭启蒙(1946)","郭启蒙"
"郭方仑(1946)","郭方仑"
"郭有守(1946)","郭有守"
"郭根(1946)","郭根"
"郭绍虞(1946)","郭绍虞"
"醒牛(1946)","醒牛"
"采石(1946)","采石"
"里西花(1946)","里西花"
"野蓬(1946)","野蓬"
"金人(1946)","金人"
"金大钧(1946)","金大钧"
"金斧(1946)","金斧"
"钟仲梅(1946)","钟仲梅"
"钟平(1946)","钟平"
"钟行(1946)","钟行"
"钱尤(1946)","钱尤"
"钱能欣(1946)","钱能欣"
"钱苹(1946)","钱苹"
"钱锺书(1946)","钱锺书"
"铁汉(1946)","铁汉"
"锡民(1946)","锡民"
"锦明(1946)","锦明"
"锺人羣(1946)","锺人羣"
"闻家驷(1946)","闻家驷"
"闻展民(1946)","闻展民"
"阎宝航(1946)","阎宝航"
"阜东(1946)","阜东"
"阮春芳(1946)","阮春芳"
"阳云(1946)","阳云"
"阳干(1946)","阳干"
"阳阡(1946)","阳阡"
"阿尔卡吉耶夫(1946)","阿尔卡吉耶夫"
"阿文(1946)","阿文"
"阿沙普(1946)","阿沙普"
"阿索普(1946)","阿索普"
