"Id","Label"
"阿萍(1946)","阿萍"
"陆怀(1946)","陆怀"
"陆重甲(1946)","陆重甲"
"陆野农(1946)","陆野农"
"陆钦墀(1946)","陆钦墀"
"陈之迈(1946)","陈之迈"
"陈冬野(1946)","陈冬野"
"陈北鸥(1946)","陈北鸥"
"陈守实(1946)","陈守实"
"陈家康(1946)","陈家康"
"陈尔夀(1946)","陈尔夀"
"陈尔强(1946)","陈尔强"
"陈希贤(1946)","陈希贤"
"陈思鹰(1946)","陈思鹰"
"陈意(1946)","陈意"
"陈曦(1946)","陈曦"
"陈柏心(1946)","陈柏心"
"陈梅卿等(1946)","陈梅卿等"
"陈正非(1946)","陈正非"
"陈白尘(1946)","陈白尘"
"陈立复(1946)","陈立复"
"陈立夫(1946)","陈立夫"
"陈章甫(1946)","陈章甫"
"陈竺同(1946)","陈竺同"
"陈虞孙(1946)","陈虞孙"
"陈震中(1946)","陈震中"
"陟崔(1946)","陟崔"
"陶大镛(1946)","陶大镛"
"陶孟和(1946)","陶孟和"
"隐扬(1946)","隐扬"
"雇均正(1946)","雇均正"
"雪明(1946)","雪明"
"雷剑锋(1946)","雷剑锋"
"雷天鸣(1946)","雷天鸣"
"雷洁琼(1946)","雷洁琼"
"雷海宗(1946)","雷海宗"
"霞玲(1946)","霞玲"
"靑云(1946)","靑云"
"青之(1946)","青之"
"青山(1946)","青山"
"青水(1946)","青水"
"青萍(1946)","青萍"
"静之(1946)","静之"
"静宜(1946)","静宜"
"靳为霖(1946)","靳为霖"
"靳以(1946)","靳以"
"韦行余(1946)","韦行余"
"韩德培(1946)","韩德培"
"韩泽芳(1946)","韩泽芳"
"韩静(1946)","韩静"
"韬盦(1946)","韬盦"
"项念青(1946)","项念青"
"项藜(1946)","项藜"
"顾保之(1946)","顾保之"
"顾均正(1946)","顾均正"
"顾家樑(1946)","顾家樑"
"香汀(1946)","香汀"
"马丁(1946)","马丁"
"马博庵(1946)","马博庵"
"马敍伦(1946)","马敍伦"
"马碧莲(1946)","马碧莲"
"骆闻(1946)","骆闻"
"高言弘(1946)","高言弘"
"魏伯(1946)","魏伯"
"魏易诚(1946)","魏易诚"
"魏福康(1946)","魏福康"
"鲁亮(1946)","鲁亮"
"鲁山(1946)","鲁山"
"鲁逵(1946)","鲁逵"
"鲁风(1946)","鲁风"
"麦逸(1946)","麦逸"
"黄德馨(1946)","黄德馨"
"黄秋(1946)","黄秋"
"黄醒华(1946)","黄醒华"
"黄静(1946)","黄静"
"黎堡(1946)","黎堡"
"黎宾(1946)","黎宾"
"黎望(1946)","黎望"
"黎民子(1946)","黎民子"
"黎群(1946)","黎群"
"齐人(1946)","齐人"
"龙潜(1946)","龙潜"
"（德）马尔苦赛(1946)","（德）马尔苦赛"
"（意）Fenoaltea，S.(1946)","（意）Fenoaltea，S."
"（美）李普曼(1946)","（美）李普曼"
"（美）杰克·伦敦(1946)","（美）杰克·伦敦"
"（美）贝尔纳斯(1946)","（美）贝尔纳斯"
"（苏）密哈洛夫(1946)","（苏）密哈洛夫"
"（英）索莱(1946)","（英）索莱"
"石啸冲(1947)","石啸冲"
"黄炎培(1947)","黄炎培"
"还俗(1947)","还俗"
"潮声(1947)","潮声"
"张君劢(1947)","张君劢"
"王民(1947)","王民"
"白旭(1947)","白旭"
"余园(1947)","余园"
"王艮仲(1947)","王艮仲"
"江问渔(1947)","江问渔"
"费孝通(1947)","费孝通"
"王厚生(1947)","王厚生"
"金大均(1947)","金大均"
"卫玉(1947)","卫玉"
"吴世昌(1947)","吴世昌"
"文骊(1947)","文骊"
"申铭(1947)","申铭"
"储安平(1947)","储安平"
"程梯云(1947)","程梯云"
"抱一(1947)","抱一"
"方成(1947)","方成"
"黛英(1947)","黛英"
"王亚南(1947)","王亚南"
"光祖(1947)","光祖"
"吕克难(1947)","吕克难"
"旧风(1947)","旧风"
"李慕白(1947)","李慕白"
"毅生(1947)","毅生"
"紫云(1947)","紫云"
"黄撼石(1947)","黄撼石"
"周公南(1947)","周公南"
"方芳(1947)","方芳"
"林焕平(1947)","林焕平"
"梁漱溟(1947)","梁漱溟"
"程桯(1947)","程桯"
"米谷(1947)","米谷"
"丕谷(1947)","丕谷"
"中南(1947)","中南"
"容方(1947)","容方"
"张文元(1947)","张文元"
"李桦(1947)","李桦"
"毛以亨(1947)","毛以亨"
"穆企(1947)","穆企"
"罗梦册(1947)","罗梦册"
"赵志华(1947)","赵志华"
"张东荪(1947)","张东荪"
"扬庶威(1947)","扬庶威"
"朱哈娜(1947)","朱哈娜"
"楼邦彦(1947)","楼邦彦"
"补斋(1947)","补斋"
"陆诒(1947)","陆诒"
"陈涛(1947)","陈涛"
"陈衡哲(1947)","陈衡哲"
"张霞飞(1947)","张霞飞"
"悲华(1947)","悲华"
"梁子奇(1947)","梁子奇"
"沈定一(1947)","沈定一"
"顾佩之(1947)","顾佩之"
"M.H.(1947)","M.H."
"吴荷景(1947)","吴荷景"
"宋宝山(1947)","宋宝山"
"小鱼(1947)","小鱼"
"尼龙(1947)","尼龙"
"方__(1947)","方__"
"曾昭抡(1947)","曾昭抡"
"朱树锦(1947)","朱树锦"
"浦熙修(1947)","浦熙修"
"石东(1947)","石东"
"石仲子(1947)","石仲子"
"胡先驌(1947)","胡先驌"
"胡笛(1947)","胡笛"
"费正(1947)","费正"
"陈明(1947)","陈明"
"何肫林(1947)","何肫林"
"司马天籁(1947)","司马天籁"
"吴恩裕(1947)","吴恩裕"
"宦乡(1947)","宦乡"
"戴文赛(1947)","戴文赛"
"扬义旗(1947)","扬义旗"
"斐多菲(1947)","斐多菲"
"施复亮(1947)","施复亮"
"日辰(1947)","日辰"
"杨刚(1947)","杨刚"
"杨戎(1947)","杨戎"
"林海(1947)","林海"
"樊弘(1947)","樊弘"
"潘光旦(1947)","潘光旦"
"潘光祖(1947)","潘光祖"
"蔡尚思(1947)","蔡尚思"
"赵心梅(1947)","赵心梅"
"逸之(1947)","逸之"
"鑑空(1947)","鑑空"
"陆养浩(1947)","陆养浩"
"陈梅卿(1947)","陈梅卿"
"静观(1947)","静观"
"鹤如(1947)","鹤如"
"黄药眠(1947)","黄药眠"
"云彬(1947)","云彬"
"人之初(1947)","人之初"
"伍丹戈(1947)","伍丹戈"
"凌华(1947)","凌华"
"华罗庚(1947)","华罗庚"
"华莱士(1947)","华莱士"
"叶苗(1947)","叶苗"
"商翼(1947)","商翼"
"土人(1947)","土人"
"夏史(1947)","夏史"
"姚志英(1947)","姚志英"
"子敬(1947)","子敬"
"孙亚夫(1947)","孙亚夫"
"季羡林(1947)","季羡林"
"平凡(1947)","平凡"
"张演(1947)","张演"
"戴镏龄(1947)","戴镏龄"
"文琪(1947)","文琪"
"方显廷(1947)","方显廷"
"方登朋(1947)","方登朋"
"晓笛(1947)","晓笛"
"晦庵(1947)","晦庵"
"杨西孟(1947)","杨西孟"
"林维仁(1947)","林维仁"
"欧阳长虹(1947)","欧阳长虹"
"江流(1947)","江流"
"洪荒(1947)","洪荒"
"王任重(1947)","王任重"
"盾戈(1947)","盾戈"
"碧遥(1947)","碧遥"
"老马(1947)","老马"
"苏新(1947)","苏新"
"萧遥(1947)","萧遥"
"辛扬火(1947)","辛扬火"
"邓初民(1947)","邓初民"
"金颖(1947)","金颖"
"鉴空(1947)","鉴空"
"钱端升(1947)","钱端升"
"陈汉(1947)","陈汉"
"陈行健(1947)","陈行健"
"霍然(1947)","霍然"
"韩德培(1947)","韩德培"
"顾秉之(1947)","顾秉之"
"黄非(1947)","黄非"
"Kingdom，F.(1947)","Kingdom，F."
"Shih，H.P.F.(1947)","Shih，H.P.F."
"W._B._Yeats(1947)","W._B._Yeats"
"丁洪範(1947)","丁洪範"
"万武(1947)","万武"
"严仁赓(1947)","严仁赓"
"乔木(1947)","乔木"
"于人(1947)","于人"
"于冰(1947)","于冰"
"任鸿隽(1947)","任鸿隽"
"伍藻池(1947)","伍藻池"
"何永佶(1947)","何永佶"
"佚名(1947)","佚名"
"凤子(1947)","凤子"
"刘迺诚(1947)","刘迺诚"
"华山(1947)","华山"
"史超礼(1947)","史超礼"
"司马怀冰(1947)","司马怀冰"
"吴清友(1947)","吴清友"
"周东郊(1947)","周东郊"
"周伯棣(1947)","周伯棣"
"周绶章(1947)","周绶章"
"唐思礼(1947)","唐思礼"
"夏奈蒂(1947)","夏奈蒂"
"孔瑞明(1947)","孔瑞明"
"安平(1947)","安平"
"尹其文(1947)","尹其文"
"廖树涵(1947)","廖树涵"
"张帆(1947)","张帆"
"张述祖(1947)","张述祖"
"晨曦(1947)","晨曦"
"朱亦松(1947)","朱亦松"
"朱自清(1947)","朱自清"
"李伯球(1947)","李伯球"
"李白凤(1947)","李白凤"
"李继耳(1947)","李继耳"
"李维林(1947)","李维林"
"杜渐(1947)","杜渐"
"杨人楩(1947)","杨人楩"
"杨震羽(1947)","杨震羽"
"林其民(1947)","林其民"
"林如稷(1947)","林如稷"
"林木(1947)","林木"
"林沧白(1947)","林沧白"
"林郁(1947)","林郁"
"柏舟(1947)","柏舟"
"汤德明(1947)","汤德明"
"沈志远(1947)","沈志远"
"沈正仑(1947)","沈正仑"
"流水(1947)","流水"
"潘孑农(1947)","潘孑农"
"王迅雷(1947)","王迅雷"
"王遵明(1947)","王遵明"
"田汝康(1947)","田汝康"
"白薇(1947)","白薇"
"笪移今(1947)","笪移今"
"筠友(1947)","筠友"
"老百姓(1947)","老百姓"
"胡先骕(1947)","胡先骕"
"胡适(1947)","胡适"
"臧克家(1947)","臧克家"
"茅盾(1947)","茅盾"
"蔡壬侯(1947)","蔡壬侯"
"觉天(1947)","觉天"
"赵镇乾(1947)","赵镇乾"
"辛莘(1947)","辛莘"
"郑道传(1947)","郑道传"
"金克木(1947)","金克木"
"钱光宙(1947)","钱光宙"
"钱锺书(1947)","钱锺书"
"问渔(1947)","问渔"
"闵军(1947)","闵军"
"阿明(1947)","阿明"
"阿礼(1947)","阿礼"
"陈士华(1947)","陈士华"
"陶孟和(1947)","陶孟和"
"马叙伦(1947)","马叙伦"
"马寅初(1947)","马寅初"
"高潮(1947)","高潮"
"Briggs，W.(1947)","Briggs，W."
"Kaim，J.R.(1947)","Kaim，J.R."
"Lewis，A.(1947)","Lewis，A."
"Martin，R.P.(1947)","Martin，R.P."
"Nathaniel_Peffer(1947)","Nathaniel_Peffer"
"Tsao，F.L.(1947)","Tsao，F.L."
"Zee，W.S.(1947)","Zee，W.S."
"丁果(1947)","丁果"
"丁芸(1947)","丁芸"
"与稷(1947)","与稷"
"任俶傥(1947)","任俶傥"
"伊里斯(1947)","伊里斯"
"伍啓元(1947)","伍啓元"
"伍宪子(1947)","伍宪子"
"伍山(1947)","伍山"
"伯奇(1947)","伯奇"
"伯珩(1947)","伯珩"
"何慧英(1947)","何慧英"
"余才友(1947)","余才友"
"信义(1947)","信义"
"傅亮(1947)","傅亮"
"兰枻(1947)","兰枻"
"关怀(1947)","关怀"
"冬耕(1947)","冬耕"
"冯亦代(1947)","冯亦代"
"冯契(1947)","冯契"
"刃锋(1947)","刃锋"
"千家驹(1947)","千家驹"
"卫挺生(1947)","卫挺生"
"史特朗(1947)","史特朗"
"史靖(1947)","史靖"
"向日(1947)","向日"
"向晓(1947)","向晓"
"吕荧(1947)","吕荧"
"吴元黎(1947)","吴元黎"
"吴晗(1947)","吴晗"
"吴靓云(1947)","吴靓云"
"周子亚(1947)","周子亚"
"周建人(1947)","周建人"
"周炳琳(1947)","周炳琳"
"周谷城(1947)","周谷城"
"夏炎德(1947)","夏炎德"
"奚家立(1947)","奚家立"
"姜庆湘(1947)","姜庆湘"
"娄立斋(1947)","娄立斋"
"孙克宽(1947)","孙克宽"
"孙殿伟(1947)","孙殿伟"
"宋宝尊(1947)","宋宝尊"
"寒山(1947)","寒山"
"尹行六(1947)","尹行六"
"幼翀(1947)","幼翀"
"张传宗(1947)","张传宗"
"张啸虎(1947)","张啸虎"
"张国懋(1947)","张国懋"
"张国昌(1947)","张国昌"
"张国生(1947)","张国生"
"张文(1947)","张文"
"张永久(1947)","张永久"
"张远清(1947)","张远清"
"张铁生(1947)","张铁生"
"徐源浩(1947)","徐源浩"
"徐述纶(1947)","徐述纶"
"慕容苗(1947)","慕容苗"
"所亚(1947)","所亚"
"拉斯基(1947)","拉斯基"
"文觉(1947)","文觉"
"文骥(1947)","文骥"
"斯鸣(1947)","斯鸣"
"方竹平(1947)","方竹平"
"方艾(1947)","方艾"
"曹永辉(1947)","曹永辉"
"朱偰(1947)","朱偰"
"朱哈哪(1947)","朱哈哪"
"李健吾(1947)","李健吾"
"李普曼(1947)","李普曼"
"李正文(1947)","李正文"
"杨义旗(1947)","杨义旗"
"杨可扬(1947)","杨可扬"
"杨晦(1947)","杨晦"
"杨荫溥(1947)","杨荫溥"
"林布(1947)","林布"
"林朋(1947)","林朋"
"柳逢仙(1947)","柳逢仙"
"梁秋水(1947)","梁秋水"
"梁纯夫(1947)","梁纯夫"
"楚图南(1947)","楚图南"
"欧阳显悦(1947)","欧阳显悦"
"武明嘉(1947)","武明嘉"
"沈立钧(1947)","沈立钧"
"沈鹤如(1947)","沈鹤如"
"洪步蟾(1947)","洪步蟾"
"浩泓(1947)","浩泓"
"漆琪生(1947)","漆琪生"
"潘亢三(1947)","潘亢三"
"潘公展(1947)","潘公展"
"潘子平(1947)","潘子平"
"火凤(1947)","火凤"
"王寄篱(1947)","王寄篱"
"王新命(1947)","王新命"
"王琦(1947)","王琦"
"王芸生(1947)","王芸生"
"王铁崖(1947)","王铁崖"
"田涛(1947)","田涛"
"白坚石(1947)","白坚石"
"白银根(1947)","白银根"
"瞿康祖(1947)","瞿康祖"
"穆歌(1947)","穆歌"
"空了(1947)","空了"
"简贯三(1947)","简贯三"
"约翰根室(1947)","约翰根室"
"纯青(1947)","纯青"
"编者(1947)","编者"
"罗多夫(1947)","罗多夫"
"罗蒙(1947)","罗蒙"
"胡竟良(1947)","胡竟良"
"苏渊雷(1947)","苏渊雷"
"范仲(1947)","范仲"
"莘薇(1947)","莘薇"
"萧公权(1947)","萧公权"
"萨哈林(1947)","萨哈林"
"董化之(1947)","董化之"
"讷维(1947)","讷维"
"许广平(1947)","许广平"
"许柏(1947)","许柏"
"诸葛孑明(1947)","诸葛孑明"
"谢斐然(1947)","谢斐然"
"费雯(1947)","费雯"
"贺昌羣(1947)","贺昌羣"
"赵延年(1947)","赵延年"
"赵涵(1947)","赵涵"
"邓嗣禹(1947)","邓嗣禹"
"邵秉铨(1947)","邵秉铨"
"邹云涛(1947)","邹云涛"
"郑林莊(1947)","郑林莊"
"郭大力(1947)","郭大力"
"郭森麒(1947)","郭森麒"
"郭沫若(1947)","郭沫若"
"金榖穗(1947)","金榖穗"
"钱公武(1947)","钱公武"
"钱实甫(1947)","钱实甫"
"钱毅(1947)","钱毅"
"钱能欣(1947)","钱能欣"
"陆鳞勋(1947)","陆鳞勋"
"陆麟勋(1947)","陆麟勋"
"陈仲期(1947)","陈仲期"
"陈力(1947)","陈力"
"陈善基(1947)","陈善基"
"陈彤鍪(1947)","陈彤鍪"
"陈微子(1947)","陈微子"
"陈振汉(1947)","陈振汉"
"陈旭麓(1947)","陈旭麓"
"陈时臬(1947)","陈时臬"
"陈纳(1947)","陈纳"
"陈荣纬(1947)","陈荣纬"
"陈达(1947)","陈达"
"陈际云(1947)","陈际云"
"陶大镛(1947)","陶大镛"
"霍焰(1947)","霍焰"
"马义(1947)","马义"
"马凡陀(1947)","马凡陀"
"高歌(1947)","高歌"
"鲍威尔(1947)","鲍威尔"
"麦祥(1947)","麦祥"
"黄一裳(1947)","黄一裳"
"黄墅(1947)","黄墅"
"默沙(1947)","默沙"
"龙子(1947)","龙子"
"（美）康麦格(1947)","（美）康麦格"
"Baldwin，R.N.(1947)","Baldwin，R.N."
"Barkley，A.W.(1947)","Barkley，A.W."
"Chapman，C.(1947)","Chapman，C."
"Conde，D.(1947)","Conde，D."
"Daniell，R.(1947)","Daniell，R."
"Deane，H.(1947)","Deane，H."
"Dodds，H.W.(1947)","Dodds，H.W."
"Donald_Morrow(1947)","Donald_Morrow"
"Dymshitz，I.(1947)","Dymshitz，I."
"Falconer，D.B.(1947)","Falconer，D.B."
"Hall，A.(1947)","Hall，A."
"Huxley.J(1947)","Huxley.J"
"Jcres，G.E.(1947)","Jcres，G.E."
"Jinseng，L.(1947)","Jinseng，L."
"K.T.(1947)","K.T."
"Kingdon，F.(1947)","Kingdon，F."
"Kroll，J.(1947)","Kroll，J."
"L.C(1947)","L.C"
"Lee，F.(1947)","Lee，F."
"Leo_Rissin(1947)","Leo_Rissin"
"Ling，F.(1947)","Ling，F."
"Loftus，J.(1947)","Loftus，J."
"M.P(1947)","M.P"
"MURPHY.M.E(1947)","MURPHY.M.E"
"Martin，J.S.(1947)","Martin，J.S."
"Masses，M.(1947)","Masses，M."
"Meng，C.Y.W.(1947)","Meng，C.Y.W."
"Mond，R.D.(1947)","Mond，R.D."
"M·H(1947)","M·H"
"Nover(1947)","Nover"
"Peffer，N.(1947)","Peffer，N."
"Powell.J.W.(1947)","Powell.J.W."
"Rand，C.(1947)","Rand，C."
"Renner.K(1947)","Renner.K"
"Rissin，L.(1947)","Rissin，L."
"Sa(1947)","Sa"
"Salisbury，H.E.(1947)","Salisbury，H.E."
"Salisbvry，H.E.(1947)","Salisbvry，H.E."
"Schumpeter，T.A.(1947)","Schumpeter，T.A."
"Shah，H.(1947)","Shah，H."
"Shaw.G.B.(1947)","Shaw.G.B."
"Shaw，S.(1947)","Shaw，S."
"Sheng，C.F.(1947)","Sheng，C.F."
"Siegfried，A.(1947)","Siegfried，A."
"Stewart，M.S.(1947)","Stewart，M.S."
"Suizbfrgetr，C.L.(1947)","Suizbfrgetr，C.L."
"TG(1947)","TG"
"Tawney.R.H.(1947)","Tawney.R.H."
"Theophrastus(1947)","Theophrastus"
"Thomas_Carlyle(1947)","Thomas_Carlyle"
"Tsao，H.L.(1947)","Tsao，H.L."
"WS(1947)","WS"
"William_Blake(1947)","William_Blake"
"Y.S.W(1947)","Y.S.W"
"Yegorov，P.(1947)","Yegorov，P."
"Young，J.(1947)","Young，J."
"Zuns，P.J.(1947)","Zuns，P.J."
"一农(1947)","一农"
"一清(1947)","一清"
"一苇(1947)","一苇"
"一荣(1947)","一荣"
"一萍(1947)","一萍"
"丁易(1947)","丁易"
"丁驌(1947)","丁驌"
"万光(1947)","万光"
"万守义(1947)","万守义"
"万家保(1947)","万家保"
"万锺民(1947)","万锺民"
"上官北斗(1947)","上官北斗"
"上苑(1947)","上苑"
"不移(1947)","不移"
"不雅诗人(1947)","不雅诗人"
"严兴之(1947)","严兴之"
"严凌(1947)","严凌"
"严敬舆(1947)","严敬舆"
"严林松(1947)","严林松"
"严若傑(1947)","严若傑"
"为民(1947)","为民"
"习之(1947)","习之"
"于夫(1947)","于夫"
"于鹤年(1947)","于鹤年"
"云舫(1947)","云舫"
"云虹(1947)","云虹"
"交大鸣社(1947)","交大鸣社"
"仁沛(1947)","仁沛"
"仇肇曾(1947)","仇肇曾"
"仞夐(1947)","仞夐"
"令狐(1947)","令狐"
"以群(1947)","以群"
"任九皋(1947)","任九皋"
"任叔永（鸿隽）(1947)","任叔永（鸿隽）"
"任可忠(1947)","任可忠"
"任钧(1947)","任钧"
"任雄(1947)","任雄"
"伊布拉因·阿尔敏沙林(1947)","伊布拉因·阿尔敏沙林"
"伍眞(1947)","伍眞"
"伟夫(1947)","伟夫"
"伟晨(1947)","伟晨"
"伯识(1947)","伯识"
"伯迦(1947)","伯迦"
"但尼(1947)","但尼"
"佐文(1947)","佐文"
"何兆坤(1947)","何兆坤"
"何光楣(1947)","何光楣"
"何公敢(1947)","何公敢"
"何其(1947)","何其"
"何凝(1947)","何凝"
"何华(1947)","何华"
"何奇(1947)","何奇"
"何幸之(1947)","何幸之"
"何彭(1947)","何彭"
"何时(1947)","何时"
"何清云(1947)","何清云"
"何经沛(1947)","何经沛"
"何若钧(1947)","何若钧"
"何蕴冰(1947)","何蕴冰"
"何达(1947)","何达"
"余为群(1947)","余为群"
"余信华(1947)","余信华"
"余克信(1947)","余克信"
"余初侨(1947)","余初侨"
"余孟如(1947)","余孟如"
"余所亚(1947)","余所亚"
"余景文(1947)","余景文"
"余纪泽(1947)","余纪泽"
"余长甲(1947)","余长甲"
"侯朗如(1947)","侯朗如"
"侯绍章(1947)","侯绍章"
"保生(1947)","保生"
"俞仲(1947)","俞仲"
"俞大栋(1947)","俞大栋"
"俞寰澄(1947)","俞寰澄"
"俞平伯(1947)","俞平伯"
"俞庆棠(1947)","俞庆棠"
"俞颂华(1947)","俞颂华"
"倪正和(1947)","倪正和"
"傅传经(1947)","傅传经"
"傅奇(1947)","傅奇"
"傅孟真(1947)","傅孟真"
"傅斯年(1947)","傅斯年"
"傅省三(1947)","傅省三"
"傅统先(1947)","傅统先"
"傅菊人(1947)","傅菊人"
"傅雷(1947)","傅雷"
"储伟(1947)","储伟"
"元方(1947)","元方"
"元白(1947)","元白"
"全慰天(1947)","全慰天"
"公诚(1947)","公诚"
"关外月(1947)","关外月"
"关夫(1947)","关夫"
"冯大麟(1947)","冯大麟"
"冯明源(1947)","冯明源"
"冯明章(1947)","冯明章"
"冯达生(1947)","冯达生"
"冰波(1947)","冰波"
"冶秋(1947)","冶秋"
"冷御秋(1947)","冷御秋"
"冷火(1947)","冷火"
"凌卓(1947)","凌卓"
"凡影(1947)","凡影"
"刘不同(1947)","刘不同"
"刘世英(1947)","刘世英"
"刘乃诚(1947)","刘乃诚"
"刘义(1947)","刘义"
"刘书春(1947)","刘书春"
"刘云舫(1947)","刘云舫"
"刘任民(1947)","刘任民"
"刘勉(1947)","刘勉"
"刘圣培(1947)","刘圣培"
"刘庸孙(1947)","刘庸孙"
"刘建绪(1947)","刘建绪"
"刘德生(1947)","刘德生"
"刘恒励(1947)","刘恒励"
"刘斐荪(1947)","刘斐荪"
"刘朝阳(1947)","刘朝阳"
"刘澄(1947)","刘澄"
"刘盛亚(1947)","刘盛亚"
"刘禹轩(1947)","刘禹轩"
"刘英臣(1947)","刘英臣"
"刘超武(1947)","刘超武"
"北方(1947)","北方"
"华尔嘉(1947)","华尔嘉"
"单子明(1947)","单子明"
"南星(1947)","南星"
"卫韧(1947)","卫韧"
"卿麐诗(1947)","卿麐诗"
"厚生(1947)","厚生"
"叙伦(1947)","叙伦"
"古传贤(1947)","古传贤"
"史丹(1947)","史丹"
"史明哲(1947)","史明哲"
"史立常(1947)","史立常"
"史良(1947)","史良"
"史迪瓦特(1947)","史迪瓦特"
"史镜涵(1947)","史镜涵"
"叶圣陶(1947)","叶圣陶"
"叶毅(1947)","叶毅"
"叶耳肖夫(1947)","叶耳肖夫"
"叶辛(1947)","叶辛"
"司马(1947)","司马"
"吉人(1947)","吉人"
"吉绍三(1947)","吉绍三"
"向板(1947)","向板"
"吕平(1947)","吕平"
"吕拙文(1947)","吕拙文"
"吕瑛(1947)","吕瑛"
"吕辰辉(1947)","吕辰辉"
"君君(1947)","君君"
"吴××(1947)","吴××"
"吴中平(1947)","吴中平"
"吴之椿(1947)","吴之椿"
"吴传道(1947)","吴传道"
"吴伧(1947)","吴伧"
"吴子(1947)","吴子"
"吴宝生(1947)","吴宝生"
"吴家滨(1947)","吴家滨"
"吴希白(1947)","吴希白"
"吴承禧(1947)","吴承禧"
"吴显齐(1947)","吴显齐"
"吴景超(1947)","吴景超"
"吴求是(1947)","吴求是"
"吴缶(1947)","吴缶"
"吴耀宗(1947)","吴耀宗"
"周一志(1947)","周一志"
"周华(1947)","周华"
"周叔厚(1947)","周叔厚"
"周叔谦(1947)","周叔谦"
"周天行(1947)","周天行"
"周文鳞(1947)","周文鳞"
"周文麟(1947)","周文麟"
"周明养(1947)","周明养"
"周树声(1947)","周树声"
"周继光(1947)","周继光"
"周继善(1947)","周继善"
"周聪章(1947)","周聪章"
"周至诚(1947)","周至诚"
"周锺岐(1947)","周锺岐"
"周问天(1947)","周问天"
"周顗(1947)","周顗"
"周鸿道(1947)","周鸿道"
"咏硕(1947)","咏硕"
"唐宏达(1947)","唐宏达"
"唐明远(1947)","唐明远"
"嘉文(1947)","嘉文"
"士宏(1947)","士宏"
"夏康农(1947)","夏康农"
"夏文炳(1947)","夏文炳"
"夏晴(1947)","夏晴"
"夏楚(1947)","夏楚"
"夏诚希(1947)","夏诚希"
"大荣(1947)","大荣"
"天籁(1947)","天籁"
"失名(1947)","失名"
"奇英(1947)","奇英"
"契之(1947)","契之"
"姚士彦(1947)","姚士彦"
"姚海峰(1947)","姚海峰"
"姚澄波(1947)","姚澄波"
"姜爲致(1947)","姜爲致"
"娄水芹(1947)","娄水芹"
"子欣(1947)","子欣"
"子薯(1947)","子薯"
"孔用济(1947)","孔用济"
"孙文晋(1947)","孙文晋"
"孙晓村(1947)","孙晓村"
"孙永澂(1947)","孙永澂"
"孙起孟(1947)","孙起孟"
"孙进明(1947)","孙进明"
"孝通(1947)","孝通"
"孟东邻(1947)","孟东邻"
"孟宪章(1947)","孟宪章"
"孟庆渊(1947)","孟庆渊"
"孟昭英(1947)","孟昭英"
"孟秋蝉(1947)","孟秋蝉"
"孟紫明(1947)","孟紫明"
"孤流(1947)","孤流"
"学文(1947)","学文"
"学昌(1947)","学昌"
"安娥(1947)","安娥"
"安格尔(1947)","安格尔"
"宋保尊(1947)","宋保尊"
"宋梦梅(1947)","宋梦梅"
"宋次男(1947)","宋次男"
"宗文(1947)","宗文"
"宗汝成(1947)","宗汝成"
"宗白华(1947)","宗白华"
"宣相权(1947)","宣相权"
"寰澄(1947)","寰澄"
"寿进文(1947)","寿进文"
