Source,Target,Type,Id,Label,Weight,year,place
方东旭,《国讯》,Directed,44734,,7,1948,上海
方治平,《光明报》,Directed,44743,,1,1947,香港
方瑛,《时与文》,Directed,44745,,1,1947,上海
方秋苇,《国讯》,Directed,44747,,1,1947,上海
方艾,《正报》,Directed,44749,,1,1947,香港
施复亮,《展望》,Directed,44756,,6,1948,南京
施复亮,《观察》,Directed,44757,,6,1948,上海
旅人,《正报》,Directed,44763,,1,1947,香港
日丹诺夫,《群众》,Directed,44767,,1,1947,香港
时风,《时与文》,Directed,44773,,1,1947,上海
时风,《现代文摘(上海)》,Directed,44774,,1,1947,上海
景宋,《时与文》,Directed,44789,,2,1948,上海
曹孟君,《时代杂志》,Directed,44794,,1,1947,上海
望月,《国讯》,Directed,44810,,3,1948,上海
未名,《光明报》,Directed,44812,,1,1947,香港
未名,《群众》,Directed,44813,,2,1948,香港
朱绛,《国讯》,Directed,44832,,1,1947,上海
朱自清,《现代文摘(上海)》,Directed,44833,,1,1947,上海
李一雯,《国讯》,Directed,44836,,1,1947,上海
李一雯,《时与文》,Directed,44837,,1,1947,上海
李伯球,《群众》,Directed,44848,,1,1947,香港
李昂季叶夫,《现代文摘(上海)》,Directed,44877,,1,1947,上海
李普,《群众》,Directed,44881,,1,1947,香港
李普曼,《中央周刊》,Directed,44882,,1,1947,南京
李济深,《光明报》,Directed,44887,,1,1947,香港
李琪,《群众》,Directed,44892,,1,1947,香港
李紫翔,《时与文》,Directed,44898,,1,1947,上海
李紫翔,《现代文摘(上海)》,Directed,44899,,1,1947,上海
杜克洛,《群众》,Directed,44913,,1,1947,香港
杨光时,《时与文》,Directed,44922,,1,1947,上海
杨光时,《观察》,Directed,44923,,1,1947,上海
杨刚,《现代文摘(上海)》,Directed,44925,,1,1947,上海
杨华,《文萃》,Directed,44926,,1,1947,上海
杨卫玉,《中建》,Directed,44927,,1,1947,上海
杨卫玉,《现代文摘(上海)》,Directed,44929,,1,1947,上海
杨同芳,《观察》,Directed,44931,,1,1947,上海
杨深,《现代文摘(上海)》,Directed,44944,,1,1947,上海
林木,《中央周刊》,Directed,44971,,1,1947,南京
林枫,《观察》,Directed,44973,,1,1947,上海
林达,《国讯》,Directed,44980,,1,1947,上海
林达,《时代杂志》,Directed,44981,,2,1948,上海
柳亚子,《国讯》,Directed,44991,,1,1947,上海
桐庐,《群众》,Directed,44999,,5,1949,香港
梁漱溟,《光明报》,Directed,45005,,1,1947,香港
梁漱溟,《现代文摘(上海)》,Directed,45006,,1,1947,上海
梁潄溟,《观察》,Directed,45007,,1,1947,上海
梁远,《中央周刊》,Directed,45010,,1,1947,南京
梅碧华,《时代杂志》,Directed,45017,,1,1947,上海
梅碧华,《现代文摘(上海)》,Directed,45018,,1,1947,上海
楼邦彦,《现代文摘(上海)》,Directed,45024,,1,1947,上海
欧文,《现代文摘(上海)》,Directed,45027,,1,1947,上海
毛泽东,《正报》,Directed,45044,,2,1948,香港
江流,《光明报》,Directed,45057,,1,1947,香港
江流,《国讯》,Directed,45058,,1,1947,上海
江问渔,《中建》,Directed,45059,,1,1947,上海
汪叔棣,《中建》,Directed,45064,,1,1947,上海
沈从文,《现代文摘(上海)》,Directed,45067,,1,1947,上海
沈同衡,《时与文》,Directed,45069,,1,1947,上海
沈志远,《时与文》,Directed,45071,,1,1947,上海
沈志远,《时代杂志》,Directed,45072,,1,1947,上海
沈志远,《现代文摘(上海)》,Directed,45073,,1,1947,上海
沈茂坊,《观察》,Directed,45078,,1,1947,上海
沈钧儒,《国讯》,Directed,45081,,1,1947,上海
沈钧儒,《时与文》,Directed,45082,,1,1947,上海
沈钧儒,《时代杂志》,Directed,45083,,1,1947,上海
波立特,《群众》,Directed,45093,,1,1947,香港
洪深,《时与文》,Directed,45100,,1,1947,上海
洪荒,《现代文摘(上海)》,Directed,45102,,1,1947,上海
洪遒,《群众》,Directed,45104,,1,1947,香港
流金,《时与文》,Directed,45107,,2,1948,上海
涤新,《正报》,Directed,45116,,2,1948,香港
涤新,《群众》,Directed,45117,,3,1948,香港
漆琪生,《现代文摘(上海)》,Directed,45126,,1,1947,上海
漾兮,《时与文》,Directed,45128,,1,1947,上海
潘光旦,《现代文摘(上海)》,Directed,45129,,1,1947,上海
潘朗,《展望》,Directed,45135,,1,1947,南京
潘朗,《文萃》,Directed,45136,,1,1947,上海
狄超白,《群众》,Directed,45154,,1,1947,香港
王亚南,《现代文摘(上海)》,Directed,45161,,1,1947,上海
王琦,《再生》,Directed,45207,,1,1947,上海
王琦,《时代杂志》,Directed,45208,,1,1947,上海
王璧岑,《现代文摘(上海)》,Directed,45209,,1,1947,上海
王芸生,《国讯》,Directed,45218,,1,1947,上海
王造时,《时与文》,Directed,45221,,1,1947,上海
甘祠森,《时与文》,Directed,45235,,1,1947,上海
甘草,《时与文》,Directed,45237,,1,1947,上海
田汉,《现代文摘(上海)》,Directed,45243,,1,1947,上海
田禾,《群众》,Directed,45244,,1,1947,香港
田风,《文萃》,Directed,45249,,1,1947,上海
申公,《光明报》,Directed,45250,,1,1947,香港
白旭,《现代文摘(上海)》,Directed,45256,,1,1947,上海
石啸冲,《时与文》,Directed,45270,,1,1947,上海
祁文英,《群众》,Directed,45280,,1,1947,香港
秋虹,《群众》,Directed,45290,,6,1949,香港
秦似,《群众》,Directed,45292,,1,1947,香港
移山,《文萃》,Directed,45298,,1,1947,上海
章乃器,《展望》,Directed,45310,,1,1947,南京
章伯钧,《光明报》,Directed,45311,,5,1948,香港
章伯钧,《现代文摘(上海)》,Directed,45312,,1,1947,上海
笪移今,《现代文摘(上海)》,Directed,45328,,1,1947,上海
简樸,《群众》,Directed,45330,,1,1947,香港
米谷,《文萃》,Directed,45334,,1,1947,上海
粟寄沧,《现代文摘(上海)》,Directed,45336,,1,1947,上海
维洛夫,《国讯》,Directed,45355,,1,1947,上海
维洛夫,《时代杂志》,Directed,45356,,1,1947,上海
罗涵先,《展望》,Directed,45368,,2,1949,南京
翁之镛,《现代文摘(上海)》,Directed,45380,,1,1947,上海
翦伯赞,《时与文》,Directed,45385,,1,1947,上海
翰飞,《国讯》,Directed,45386,,1,1947,上海
老马,《文萃》,Directed,45390,,1,1947,上海
胡仲持,《光明报》,Directed,45397,,2,1949,香港
胡其亮,《群众》,Directed,45399,,1,1947,香港
胡庆钧,《观察》,Directed,45403,,3,1948,上海
胡曲园,《中建》,Directed,45412,,1,1947,上海
胡焕庸,《现代文摘(上海)》,Directed,45415,,1,1947,上海
胡绳,《现代文摘(上海)》,Directed,45418,,1,1947,上海
臧克家,《国讯》,Directed,45422,,1,1947,上海
臧克家,《时代杂志》,Directed,45423,,1,1947,上海
若愚,《中央周刊》,Directed,45443,,1,1947,南京
范承祥,《时与文》,Directed,45449,,4,1948,上海
范泉,《时与文》,Directed,45451,,1,1947,上海
茅盾,《时与文》,Directed,45454,,1,1947,上海
荒野,《国讯》,Directed,45457,,1,1947,上海
荒野,《观察》,Directed,45458,,1,1947,上海
萧公权,《现代文摘(上海)》,Directed,45472,,1,1947,上海
萧扬,《观察》,Directed,45476,,1,1947,上海
萧文,《正报》,Directed,45477,,1,1947,香港
葛琴,《群众》,Directed,45498,,1,1947,香港
董时进,《观察》,Directed,45501,,2,1948,上海
董秋斯,《时与文》,Directed,45502,,1,1947,上海
许寿裳,《时与文》,Directed,45549,,1,1947,上海
许广平,《时与文》,Directed,45550,,1,1947,上海
许广平,《时代杂志》,Directed,45551,,1,1947,上海
许德珩,《现代文摘(上海)》,Directed,45552,,1,1947,上海
许德珩,《观察》,Directed,45553,,2,1948,上海
许杰,《时与文》,Directed,45557,,1,1947,上海
许杰,《观察》,Directed,45558,,1,1947,上海
谷春帆,《观察》,Directed,45586,,1,1947,上海
费正清,《文萃》,Directed,45592,,1,1947,上海
费青,《观察》,Directed,45593,,1,1947,上海
赛珍珠,《观察》,Directed,45597,,1,1947,上海
赵兰坪,《现代文摘(上海)》,Directed,45603,,1,1947,上海
赵延年,《正报》,Directed,45610,,1,1947,香港
路人,《再生》,Directed,45622,,2,1948,上海
辛之,《正报》,Directed,45627,,1,1947,香港
适夷,《时与文》,Directed,45639,,1,1947,上海
适夷,《观察》,Directed,45640,,1,1947,上海
邓之诚,《现代文摘(上海)》,Directed,45647,,1,1947,上海
邓初民,《现代文摘(上海)》,Directed,45650,,1,1947,上海
邓颖超,《群众》,Directed,45653,,2,1949,香港
邹文海,《中建》,Directed,45665,,1,1947,上海
醒华,《群众》,Directed,45687,,2,1948,香港
金大均,《文萃》,Directed,45694,,1,1947,上海
钱实甫,《时与文》,Directed,45714,,1,1947,上海
铁生,《群众》,Directed,45720,,13,1949,香港
铁马,《再生》,Directed,45721,,1,1947,上海
阎宝航,《群众》,Directed,45728,,1,1947,香港
阿杨,《时与文》,Directed,45735,,1,1947,上海
陈伯达,《群众》,Directed,45758,,6,1949,香港
陈其瑗,《光明报》,Directed,45761,,1,1947,香港
陈其瑗,《文萃》,Directed,45762,,1,1947,上海
陈其瑗,《群众》,Directed,45763,,2,1948,香港
陈原,《现代文摘(上海)》,Directed,45770,,1,1947,上海
陈友松,《中央周刊》,Directed,45771,,2,1948,南京
陈旭麓,《观察》,Directed,45790,,1,1947,上海
陈本端,《再生》,Directed,45796,,2,1948,上海
陈钟浩,《中央周刊》,Directed,45814,,1,1947,南京
陈钟浩,《现代文摘(上海)》,Directed,45815,,1,1947,上海
陈铨,《正报》,Directed,45816,,1,1947,香港
陈闲,《群众》,Directed,45818,,1,1947,香港
陶大镛,《时与文》,Directed,45824,,2,1948,上海
雪峰,《现代文摘(上海)》,Directed,45841,,1,1947,上海
雷洁琼,《现代文摘(上海)》,Directed,45846,,1,1947,上海
靳以,《现代文摘(上海)》,Directed,45852,,1,1947,上海
马义,《中央周刊》,Directed,45869,,1,1947,南京
马凡陀,《时与文》,Directed,45874,,1,1947,上海
马凡陀,《群众》,Directed,45875,,1,1947,香港
马寅初,《时代杂志》,Directed,45882,,1,1947,上海
马歇尔,《时代杂志》,Directed,45890,,1,1947,上海
高阳,《群众》,Directed,45924,,1,1947,香港
魏金枝,《时与文》,Directed,45929,,1,1947,上海
鲁风,《再生》,Directed,45932,,1,1947,上海
黄墅,《中央周刊》,Directed,45952,,8,1948,南京
黄正铭,《中建》,Directed,45963,,1,1947,上海
黄炎裔,《观察》,Directed,45966,,1,1947,上海
黄药眠,《群众》,Directed,45971,,1,1947,香港
黎洪,《正报》,Directed,45977,,1,1947,香港
齐生,《正报》,Directed,45986,,1,1947,香港
龚澎,《群众》,Directed,45993,,3,1949,香港
龟溪,《国讯》,Directed,45995,,1,1947,上海
（美）E·丹尼斯,《群众》,Directed,46006,,1,1947,香港
（美）李普曼,《中央周刊》,Directed,46016,,1,1947,南京
（美）福斯特,《时代杂志》,Directed,46019,,2,1948,上海
（苏）叶菲莫夫,《时代杂志》,Directed,46024,,1,1947,上海
君山,《时代杂志》,Directed,46073,,21,1949,上海
曾昭抡,《光明报》,Directed,46074,,19,1949,香港
陈仁炳,《展望》,Directed,46081,,24,1949,南京
陈达,《新路周刊》,Directed,46089,,14,1948,北平
刘绪贻,《观察》,Directed,46092,,13,1948,上海
吴景超,《新路周刊》,Directed,46097,,12,1948,北平
张西曼,《时与文》,Directed,46098,,12,1948,上海
刘大中,《新路周刊》,Directed,46102,,11,1948,北平
林焕平,《展望》,Directed,46105,,11,1948,南京
费孝通,《中建:北平版》,Directed,46115,,10,1948,上海
司田,《时代杂志》,Directed,46119,,9,1948,上海
杜渐,《展望》,Directed,46121,,10,1949,南京
杨卫玉,《展望》,Directed,46122,,10,1949,南京
黄河清,《再生》,Directed,46126,,9,1948,上海
徐毓枬,《新路周刊》,Directed,46131,,8,1948,北平
米谷,《正报》,Directed,46140,,8,1948,香港
陈振汉,《新路周刊》,Directed,46143,,8,1948,北平
文魁,《正报》,Directed,46152,,7,1948,香港
楼邦彦,《新路周刊》,Directed,46153,,7,1948,北平
樊弘,《中建:北平版》,Directed,46154,,7,1948,上海
毛泽东,《群众》,Directed,46155,,10,1949,香港
严冬,《展望》,Directed,46165,,6,1948,南京
戴世光,《新路周刊》,Directed,46170,,6,1948,北平
林一荣,《时与文》,Directed,46173,,6,1948,上海
石啸冲,《展望》,Directed,46178,,6,1948,南京
胡光,《时与文》,Directed,46180,,6,1948,上海
萧乾,《新路周刊》,Directed,46181,,6,1948,北平
裴仁,《时与文》,Directed,46183,,6,1948,上海
辛斤,《展望》,Directed,46186,,7,1949,南京
静观,《展望》,Directed,46188,,6,1948,南京
高超,《观察》,Directed,46189,,6,1948,上海
仲子,《展望》,Directed,46192,,5,1948,南京
全慰天,《新路周刊》,Directed,46193,,5,1948,北平
吕克难,《新路周刊》,Directed,46198,,5,1948,北平
怀湘,《正报》,Directed,46206,,5,1948,香港
李广田,《中建:北平版》,Directed,46209,,5,1948,上海
欧阳春,《展望》,Directed,46212,,9,1949,南京
洪荒,《展望》,Directed,46214,,13,1949,南京
石闻,《时与文》,Directed,46218,,5,1948,上海
吕漠,《展望》,Directed,46240,,4,1948,南京
夏衍,《正报》,Directed,46244,,4,1948,香港
孟宪章,《时与文》,Directed,46245,,4,1948,上海
文琪,《展望》,Directed,46252,,4,1948,南京
昔思,《正报》,Directed,46256,,4,1948,香港
望月,《展望》,Directed,46258,,4,1948,南京
樊弘,《中建:华北航空版》,Directed,46264,,4,1948,上海
欧阳春,《时与文》,Directed,46266,,4,1948,上海
潘光旦,《新路周刊》,Directed,46271,,4,1948,北平
牛纵,《展望》,Directed,46272,,4,1948,南京
王琦,《展望》,Directed,46273,,4,1948,南京
翁独健,《新路周刊》,Directed,46282,,4,1948,北平
翰飞,《展望》,Directed,46283,,4,1948,南京
胡庆钧,《新路周刊》,Directed,46286,,4,1948,北平
范樸斋,《中建:北平版》,Directed,46288,,4,1948,上海
莫邪,《中建:北平版》,Directed,46291,,4,1948,上海
蓝川,《正报》,Directed,46292,,4,1948,香港
补斋,《展望》,Directed,46293,,4,1948,南京
袁翰青,《展望》,Directed,46294,,4,1948,南京
郑昕,《中建:北平版》,Directed,46299,,4,1948,上海
郑昕,《中建:华北航空版》,Directed,46300,,4,1948,上海
郭沫若,《光明报》,Directed,46301,,4,1948,香港
郭沫若,《群众》,Directed,46302,,5,1949,香港
默涵,《正报》,Directed,46309,,4,1948,香港
龚祥瑞,《新路周刊》,Directed,46310,,4,1948,北平
丘陵,《展望》,Directed,46312,,3,1948,南京
冯乃超,《正报》,Directed,46322,,3,1948,香港
刃锋,《展望》,Directed,46327,,3,1948,南京
刘尊棋,《光明报》,Directed,46328,,3,1948,香港
刘绪贻,《时与文》,Directed,46331,,3,1948,上海
司田,《展望》,Directed,46333,,3,1948,南京
向达,《中建:北平版》,Directed,46334,,3,1948,上海
向达,《中建:华北航空版》,Directed,46335,,3,1948,上海
喻淦邨,《再生》,Directed,46346,,3,1948,上海
孟宪章,《展望》,Directed,46348,,6,1949,南京
平伯,《中建:北平版》,Directed,46353,,3,1948,上海
张东荪,《中建:北平版》,Directed,46356,,3,1948,上海
张敏,《展望》,Directed,46357,,3,1948,南京
徐中玉,《国讯》,Directed,46360,,3,1948,上海
徐毓枬,《观察》,Directed,46364,,3,1948,上海
朱绍文,《国讯》,Directed,46369,,3,1948,上海
李桦,《中建:北平版》,Directed,46373,,3,1948,上海
杨祖之,《时与文》,Directed,46379,,3,1948,上海
林其民,《展望》,Directed,46380,,3,1948,南京
王冀民,《展望》,Directed,46398,,3,1948,南京
王思曙,《国讯》,Directed,46400,,3,1948,上海
石东,《群众》,Directed,46406,,3,1948,香港
石仲子,《展望》,Directed,46407,,3,1948,南京
筠友,《展望》,Directed,46414,,3,1948,南京
米谷,《光明报》,Directed,46415,,3,1948,香港
羊群,《正报》,Directed,46417,,3,1948,香港
胡焕庸,《中央周刊》,Directed,46418,,3,1948,南京
荃麟,《正报》,Directed,46420,,3,1948,香港
董冰如,《时与文》,Directed,46422,,3,1948,上海
袁翰青,《中建:北平版》,Directed,46428,,3,1948,上海
许德珩,《中建:北平版》,Directed,46430,,3,1948,上海
金苗,《展望》,Directed,46437,,3,1948,南京
闻家驷,《中建:北平版》,Directed,46438,,3,1948,上海
闻家驷,《中建:华北航空版》,Directed,46439,,3,1948,上海
马叙伦,《光明报》,Directed,46445,,3,1948,香港
马叙伦,《群众》,Directed,46446,,3,1948,香港
黄炎培,《展望》,Directed,46451,,3,1948,南京
黄磷,《群众》,Directed,46452,,3,1948,香港
Kingsley_Martin,《观察》,Directed,46456,,2,1948,上海
一行,《正报》,Directed,46459,,2,1948,香港
严信民,《光明报》,Directed,46465,,2,1948,香港
之谷,《展望》,Directed,46468,,3,1949,南京
何慢,《展望》,Directed,46481,,2,1948,南京
侯外庐,《群众》,Directed,46484,,2,1948,香港
俞寰澄,《展望》,Directed,46485,,2,1948,南京
俞铭传,《中建:北平版》,Directed,46486,,2,1948,上海
冯至,《新路周刊》,Directed,46493,,2,1948,北平
刘尊棋,《展望》,Directed,46496,,2,1948,南京
刘尊棋,《时与文》,Directed,46497,,2,1948,上海
力扬,《正报》,Directed,46500,,2,1948,香港
南极,《时与文》,Directed,46510,,2,1948,上海
叶菲,《时代杂志》,Directed,46517,,2,1948,上海
吴兰,《展望》,Directed,46520,,2,1948,南京
吴刚,《群众》,Directed,46521,,2,1948,香港
吴恩裕,《新路周刊》,Directed,46522,,2,1948,北平
吴晗,《中建:北平版》,Directed,46523,,2,1948,上海
周一志,《观察》,Directed,46525,,2,1948,上海
周作仁,《中建:北平版》,Directed,46526,,2,1948,上海
城北,《新路周刊》,Directed,46530,,2,1948,北平
夏康农,《中建:北平版》,Directed,46532,,2,1948,上海
大木,《时与文》,Directed,46534,,2,1948,上海
姚理,《展望》,Directed,46538,,2,1948,南京
孙晓村,《展望》,Directed,46548,,2,1948,南京
孙殿伟,《国讯》,Directed,46549,,2,1948,上海
孟宪章,《中建:北平版》,Directed,46551,,2,1948,上海
宜闲,《光明报》,Directed,46560,,2,1948,香港
小石,《展望》,Directed,46562,,2,1948,南京
平伯,《中建:华北航空版》,Directed,46569,,2,1948,上海
平凡,《中建》,Directed,46570,,2,1948,上海
张东荪,《中建:华北航空版》,Directed,46574,,2,1948,上海
张志让,《中建:北平版》,Directed,46576,,2,1948,上海
彭慧,《国讯》,Directed,46582,,2,1948,上海
徐中玉,《展望》,Directed,46583,,2,1948,南京
徐中玉,《时与文》,Directed,46584,,2,1948,上海
德明,《展望》,Directed,46586,,3,1949,南京
念慈,《中建:北平版》,Directed,46588,,2,1948,上海
斯列波夫,《群众》,Directed,46597,,2,1948,香港
方秋苇,《观察》,Directed,46599,,2,1948,上海
方迅,《正报》,Directed,46602,,2,1948,香港
景宋,《展望》,Directed,46609,,2,1948,南京
曾昭抡,《群众》,Directed,46613,,2,1948,香港
李广田,《中建:华北航空版》,Directed,46617,,2,1948,上海
李桦,《展望》,Directed,46618,,2,1948,南京
李洛,《群众》,Directed,46620,,2,1948,香港
李瑛,《新路周刊》,Directed,46621,,2,1948,北平
杜克洛,《时代杂志》,Directed,46623,,2,1948,上海
杨人楩,《中建:北平版》,Directed,46624,,2,1948,上海
杨华,《正报》,Directed,46625,,2,1948,香港
杨卫玉,《时与文》,Directed,46626,,2,1948,上海
杨振声,《新路周刊》,Directed,46628,,2,1948,北平
杨祖之,《国讯》,Directed,46629,,2,1948,上海
杨祖之,《展望》,Directed,46630,,2,1948,南京
林一荣,《展望》,Directed,46632,,2,1948,南京
林莽,《国讯》,Directed,46637,,2,1948,上海
欧阳春,《中建:北平版》,Directed,46650,,2,1948,上海
沈钧儒,《光明报》,Directed,46659,,2,1948,香港
洪涛,《展望》,Directed,46660,,2,1948,南京
温肇桐,《展望》,Directed,46664,,2,1948,南京
王民,《展望》,Directed,46675,,2,1948,南京
王铁崖,《新路周刊》,Directed,46677,,2,1948,北平
磊风,《展望》,Directed,46684,,2,1948,南京
笪移今,《展望》,Directed,46690,,2,1948,南京
粟寄沧,《新路周刊》,Directed,46691,,2,1948,北平
绿韵,《国讯》,Directed,46695,,2,1948,上海
胡光,《光明报》,Directed,46698,,2,1948,香港
胡光,《国讯》,Directed,46699,,2,1948,上海
胡光,《展望》,Directed,46700,,2,1948,南京
胡光,《群众》,Directed,46701,,2,1948,香港
胡宣之,《时与文》,Directed,46702,,2,1948,上海
蒙若,《中建:北平版》,Directed,46722,,2,1948,上海
蒙若,《展望》,Directed,46723,,3,1949,南京
蓝川,《群众》,Directed,46724,,5,1949,香港
袁方,《新路周刊》,Directed,46727,,2,1948,北平
袁方,《观察》,Directed,46728,,2,1948,上海
袁翰青,《观察》,Directed,46729,,2,1948,上海
裴仁,《中建:北平版》,Directed,46730,,2,1948,上海
谢东平,《展望》,Directed,46732,,2,1948,南京
谷春帆,《新路周刊》,Directed,46737,,2,1948,北平
费青,《中建:北平版》,Directed,46740,,2,1948,上海
郑森禹,《光明报》,Directed,46746,,2,1948,香港
郭梅荪,《时与文》,Directed,46748,,2,1948,上海
郭沫若,《展望》,Directed,46750,,2,1948,南京
铁生,《正报》,Directed,46754,,2,1948,香港
陆志韦,《时与文》,Directed,46755,,2,1948,上海
陆志韦,《观察》,Directed,46756,,2,1948,上海
陈子久,《展望》,Directed,46761,,2,1948,南京
陈林,《中建:北平版》,Directed,46762,,2,1948,上海
陈林,《中建:华北航空版》,Directed,46763,,2,1948,上海
非言,《中建:北平版》,Directed,46771,,2,1948,上海
飞海,《群众》,Directed,46776,,2,1948,香港
马寅初,《展望》,Directed,46777,,2,1948,南京
鱼忘,《时与文》,Directed,46780,,2,1948,上海
黄炎培,《中建:北平版》,Directed,46787,,2,1948,上海
黄炎裔,《新路周刊》,Directed,46788,,2,1948,北平
黎明,《群众》,Directed,46791,,2,1948,香港
Deane，H.,《中建:华北航空版》,Directed,46810,,1,1948,上海
Lyon，J.,《中建:北平版》,Directed,46826,,1,1948,上海
Lyon，J.,《中建:华北航空版》,Directed,46827,,1,1948,上海
MK,《群众》,Directed,46829,,1,1948,香港
Martin，K.,《中建:北平版》,Directed,46831,,1,1948,上海
Martin，K.,《中建:华北航空版》,Directed,46832,,1,1948,上海
一公,《中建:北平版》,Directed,46858,,1,1948,上海
丁溪阳,《时与文》,Directed,46870,,1,1948,上海
丁溪阳,《观察》,Directed,46871,,1,1948,上海
丘哲,《群众》,Directed,46881,,1,1948,香港
丘陵,《正报》,Directed,46883,,1,1948,香港
严仁赓,《新路周刊》,Directed,46889,,1,1948,北平
严冬,《观察》,Directed,46890,,1,1948,上海
严凌,《展望》,Directed,46891,,1,1948,南京
严景耀,《中建:北平版》,Directed,46893,,1,1948,上海
严景耀,《中建:华北航空版》,Directed,46894,,1,1948,上海
之谷,《国讯》,Directed,46905,,1,1948,上海
以沛,《正报》,Directed,46931,,1,1948,香港
仲子,《国讯》,Directed,46933,,1,1948,上海
仲鲁,《展望》,Directed,46935,,1,1948,南京
仲鲁,《观察》,Directed,46936,,1,1948,上海
何之,《正报》,Directed,46958,,1,1948,香港
何应钦,《中央周刊》,Directed,46965,,1,1948,南京
何慢,《国讯》,Directed,46967,,1,1948,上海
余才友,《新路周刊》,Directed,46985,,1,1948,北平
佚名,《展望》,Directed,46989,,1,1948,南京
佚名,《正报》,Directed,46990,,1,1948,香港
侯外庐,《展望》,Directed,46994,,1,1948,南京
俞平伯,《中建:北平版》,Directed,47001,,1,1948,上海
俞平伯,《中建:华北航空版》,Directed,47002,,1,1948,上海
俞铭传,《中建:华北航空版》,Directed,47003,,1,1948,上海
全慰天,《时与文》,Directed,47019,,1,1948,上海
