Source,Target,Type,Id,Label,Weight,year,place
冯友兰,《展望》,Directed,47029,,1,1948,南京
冯宽,《正报》,Directed,47033,,1,1948,香港
冯宽,《群众》,Directed,47034,,1,1948,香港
冯法禩,《中建:北平版》,Directed,47037,,1,1948,上海
冯法禩,《中建:华北航空版》,Directed,47038,,1,1948,上海
冯至,《中建:北平版》,Directed,47040,,1,1948,上海
冯至,《中建:华北航空版》,Directed,47041,,1,1948,上海
凌冰,《中建:北平版》,Directed,47051,,1,1948,上海
凌冰,《展望》,Directed,47052,,1,1948,南京
凌华,《展望》,Directed,47053,,1,1948,南京
刘勉,《中建:北平版》,Directed,47066,,1,1948,上海
刘勉,《中建:华北航空版》,Directed,47067,,1,1948,上海
刘大中,《观察》,Directed,47070,,1,1948,上海
力扬,《光明报》,Directed,47099,,1,1948,香港
北人,《时与文》,Directed,47111,,1,1948,上海
华生,《国讯》,Directed,47123,,1,1948,上海
华莱士,《主流》,Directed,47124,,1,1948,南京
南极,《展望》,Directed,47129,,1,1948,南京
卢于道,《展望》,Directed,47141,,1,1948,南京
友谷,《正报》,Directed,47149,,1,1948,香港
史特朗,《新路周刊》,Directed,47160,,1,1948,北平
史靖,《观察》,Directed,47166,,1,1948,上海
叶圣陶,《国讯》,Directed,47170,,1,1948,上海
司马夫,《中建:北平版》,Directed,47193,,1,1948,上海
司马夫,《中建:华北航空版》,Directed,47194,,1,1948,上海
向日,《群众》,Directed,47204,,1,1948,香港
向阳,《中央周刊》,Directed,47205,,1,1948,南京
向阳,《正报》,Directed,47206,,1,1948,香港
吕克难,《中建:北平版》,Directed,47207,,1,1948,上海
吕克难,《时与文》,Directed,47208,,1,1948,上海
吕漠,《时与文》,Directed,47211,,1,1948,上海
吴之椿,《中央周刊》,Directed,47217,,1,1948,南京
吴兰,《群众》,Directed,47223,,1,1948,香港
吴刚,《展望》,Directed,47225,,1,1948,南京
吴敏,《中建:北平版》,Directed,47234,,1,1948,上海
吴敏,《中建:华北航空版》,Directed,47235,,1,1948,上海
吴晗,《中建:华北航空版》,Directed,47239,,1,1948,上海
吴晗,《展望》,Directed,47240,,1,1948,南京
吴泽,《国讯》,Directed,47243,,1,1948,上海
吴泽,《时与文》,Directed,47244,,1,1948,上海
周作仁,《中央周刊》,Directed,47260,,1,1948,南京
周作仁,《中建:华北航空版》,Directed,47261,,1,1948,上海
周太玄,《主流》,Directed,47264,,1,1948,南京
周建人,《中建:北平版》,Directed,47266,,1,1948,上海
周建人,《中建:华北航空版》,Directed,47267,,1,1948,上海
周炳琳,《新路周刊》,Directed,47272,,1,1948,北平
周纳,《中建:北平版》,Directed,47278,,1,1948,上海
周纳,《中建:华北航空版》,Directed,47279,,1,1948,上海
周绶章,《时与文》,Directed,47281,,1,1948,上海
周谷城,《中建:北平版》,Directed,47284,,1,1948,上海
周谷城,《中建:华北航空版》,Directed,47285,,1,1948,上海
周钢鸣,《光明报》,Directed,47288,,1,1948,香港
喻淦邨,《新路周刊》,Directed,47299,,1,1948,北平
城北,《展望》,Directed,47307,,1,1948,南京
夏康农,《中建:华北航空版》,Directed,47315,,1,1948,上海
夏炎德,《中建:北平版》,Directed,47319,,1,1948,上海
夏炎德,《中建:华北航空版》,Directed,47320,,1,1948,上海
夏炎德,《时与文》,Directed,47322,,1,1948,上海
夏衍,《群众》,Directed,47325,,1,1948,香港
大木,《展望》,Directed,47329,,1,1948,南京
姚理,《正报》,Directed,47344,,1,1948,香港
娄立斋,《中建:北平版》,Directed,47346,,1,1948,上海
孔孝天,《中建:北平版》,Directed,47353,,1,1948,上海
孔孝天,《中建:华北航空版》,Directed,47354,,1,1948,上海
孙国萧,《中建:北平版》,Directed,47358,,1,1948,上海
孙国萧,《中建:华北航空版》,Directed,47359,,1,1948,上海
孙楷弟,《中建:北平版》,Directed,47363,,1,1948,上海
孙楷弟,《中建:华北航空版》,Directed,47364,,1,1948,上海
孟南,《光明报》,Directed,47371,,2,1949,香港
孟启予,《展望》,Directed,47372,,1,1948,南京
孟宪章,《中建:华北航空版》,Directed,47374,,1,1948,上海
孟永之,《时与文》,Directed,47376,,1,1948,上海
孟起,《展望》,Directed,47377,,1,1948,南京
孟起,《时与文》,Directed,47378,,1,1948,上海
安尼,《时代杂志》,Directed,47386,,1,1948,上海
宜闲,《正报》,Directed,47401,,1,1948,香港
容肇祖,《中建:北平版》,Directed,47407,,1,1948,上海
容肇祖,《中建:华北航空版》,Directed,47408,,1,1948,上海
宾符,《时与文》,Directed,47410,,1,1948,上海
小兵,《正报》,Directed,47417,,1,1948,香港
小石,《主流》,Directed,47422,,1,1948,南京
小石,《时与文》,Directed,47423,,1,1948,上海
小诃,《展望》,Directed,47427,,1,1948,南京
巴客,《展望》,Directed,47444,,1,1948,南京
巴甫洛夫,《国讯》,Directed,47448,,1,1948,上海
平凡,《正报》,Directed,47459,,1,1948,香港
幼华,《中建:北平版》,Directed,47464,,1,1948,上海
幼华,《中建:华北航空版》,Directed,47465,,1,1948,上海
廖冰兄,《群众》,Directed,47479,,1,1948,香港
廖方明,《正报》,Directed,47482,,1,1948,香港
张元济,《中建:北平版》,Directed,47495,,1,1948,上海
张元济,《展望》,Directed,47496,,1,1948,南京
张孟闻,《中建:北平版》,Directed,47510,,1,1948,上海
张平,《时代杂志》,Directed,47517,,1,1948,上海
张平,《观察》,Directed,47518,,1,1948,上海
张志让,《中建:华北航空版》,Directed,47522,,1,1948,上海
张志让,《国讯》,Directed,47523,,1,1948,上海
张志让,《展望》,Directed,47524,,1,1948,南京
张志让,《观察》,Directed,47525,,1,1948,上海
张敏,《国讯》,Directed,47529,,1,1948,上海
张申府,《观察》,Directed,47543,,1,1948,上海
张西曼,《观察》,Directed,47549,,1,1948,上海
彭泽民,《群众》,Directed,47566,,1,1948,香港
徐悲鸿,《中建:北平版》,Directed,47576,,1,1948,上海
徐悲鸿,《中建:华北航空版》,Directed,47577,,1,1948,上海
徐晴,《光明报》,Directed,47578,,1,1948,香港
徐晴,《展望》,Directed,47579,,1,1948,南京
徐盈,《中建:北平版》,Directed,47582,,1,1948,上海
徐铸成,《中建:北平版》,Directed,47587,,1,1948,上海
徐铸成,《中建:华北航空版》,Directed,47588,,1,1948,上海
徐铸成,《国讯》,Directed,47589,,1,1948,上海
念慈,《中央周刊》,Directed,47602,,1,1948,南京
念慈,《中建:华北航空版》,Directed,47603,,1,1948,上海
思蓝,《光明报》,Directed,47610,,1,1948,香港
憬之,《展望》,Directed,47619,,1,1948,南京
憬之,《正报》,Directed,47620,,1,1948,香港
憬之,《群众》,Directed,47621,,1,1948,香港
拂晓,《中建:北平版》,Directed,47632,,1,1948,上海
拂晓,《中建:华北航空版》,Directed,47633,,1,1948,上海
拉铁摩尔,《观察》,Directed,47638,,1,1948,上海
文华,《正报》,Directed,47646,,1,1948,香港
文骊,《展望》,Directed,47656,,2,1949,南京
斯列波夫,《时代杂志》,Directed,47658,,1,1948,上海
方与严,《光明报》,Directed,47669,,1,1948,香港
方与严,《群众》,Directed,47670,,1,1948,香港
方东旭,《展望》,Directed,47671,,1,1948,南京
方显廷,《国讯》,Directed,47677,,1,1948,上海
方显廷,《观察》,Directed,47678,,1,1948,上海
方瑛,《展望》,Directed,47682,,1,1948,南京
昔思,《群众》,Directed,47701,,1,1948,香港
星子,《正报》,Directed,47702,,1,1948,香港
星子,《群众》,Directed,47703,,1,1948,香港
景宋,《中建:北平版》,Directed,47718,,1,1948,上海
景宋,《国讯》,Directed,47719,,1,1948,上海
曾昭抡,《国讯》,Directed,47739,,1,1948,上海
木易,《时代杂志》,Directed,47749,,1,1948,上海
木易,《群众》,Directed,47750,,1,1948,香港
未名,《正报》,Directed,47752,,1,1948,香港
朱仲琴,《国讯》,Directed,47755,,1,1948,上海
朱仲琴,《展望》,Directed,47756,,1,1948,南京
朱柏,《中建:北平版》,Directed,47765,,1,1948,上海
朱柏,《中建:华北航空版》,Directed,47766,,1,1948,上海
朱树锦,《观察》,Directed,47767,,1,1948,上海
朱绛,《时与文》,Directed,47769,,1,1948,上海
朱自清,《中建:北平版》,Directed,47770,,1,1948,上海
李中严,《观察》,Directed,47776,,1,1948,上海
李伯球,《国讯》,Directed,47783,,1,1948,上海
李俞,《群众》,Directed,47784,,1,1948,香港
李敏,《正报》,Directed,47802,,1,1948,香港
李桦,《中建:华北航空版》,Directed,47811,,1,1948,上海
李洛,《光明报》,Directed,47813,,1,1948,香港
李浩培,《中建:北平版》,Directed,47815,,1,1948,上海
李浩培,《中建:华北航空版》,Directed,47816,,1,1948,上海
李浩培,《新路周刊》,Directed,47817,,1,1948,北平
李琪,《光明报》,Directed,47821,,1,1948,香港
李章达,《群众》,Directed,47823,,1,1948,香港
李筠友,《国讯》,Directed,47824,,1,1948,上海
李筠友,《展望》,Directed,47825,,1,1948,南京
李超,《观察》,Directed,47836,,1,1948,上海
李长之,《中建:北平版》,Directed,47839,,1,1948,上海
李长之,《观察》,Directed,47840,,1,1948,上海
杜守素,《国讯》,Directed,47846,,1,1948,上海
杨人楩,《新路周刊》,Directed,47853,,1,1948,北平
杨华,《国讯》,Directed,47856,,1,1948,上海
杨可扬,《展望》,Directed,47858,,1,1948,南京
杨同芳,《中建》,Directed,47859,,1,1948,上海
杨振声,《中建:北平版》,Directed,47868,,1,1948,上海
杨振声,《中建:华北航空版》,Directed,47869,,1,1948,上海
杨易,《中建:北平版》,Directed,47872,,1,1948,上海
杨易,《中建:华北航空版》,Directed,47873,,1,1948,上海
杨晦,《中建:北平版》,Directed,47875,,1,1948,上海
林庚,《中建:北平版》,Directed,47899,,1,1948,上海
林庚,《中建:华北航空版》,Directed,47900,,1,1948,上海
林木,《时与文》,Directed,47905,,1,1948,上海
林木,《正报》,Directed,47906,,1,1948,香港
林林,《正报》,Directed,47908,,1,1948,香港
林沧白,《展望》,Directed,47912,,1,1948,南京
林海,《观察》,Directed,47913,,1,1948,上海
林达,《展望》,Directed,47922,,1,1948,南京
柏万,《中建:北平版》,Directed,47926,,1,1948,上海
柏万,《中建:华北航空版》,Directed,47927,,1,1948,上海
查化,《中建:北平版》,Directed,47929,,1,1948,上海
查化,《中建:华北航空版》,Directed,47930,,1,1948,上海
梁远,《中建:北平版》,Directed,47953,,1,1948,上海
梅碧华,《时与文》,Directed,47955,,1,1948,上海
楼邦彦,《中建:华北航空版》,Directed,47962,,1,1948,上海
欧阳予倩,《时代杂志》,Directed,47968,,1,1948,上海
欧阳春,《中建:华北航空版》,Directed,47971,,1,1948,上海
求思,《时代杂志》,Directed,47982,,1,1948,上海
江问渔,《展望》,Directed,47993,,1,1948,南京
沈从文,《中央周刊》,Directed,48001,,1,1948,南京
沈从文,《新路周刊》,Directed,48002,,1,1948,北平
沈体兰,《国讯》,Directed,48003,,1,1948,上海
洛林,《光明报》,Directed,48030,,1,1948,香港
洛林,《群众》,Directed,48031,,1,1948,香港
洪涛,《光明报》,Directed,48034,,1,1948,香港
流金,《中建:北平版》,Directed,48036,,1,1948,上海
浦熙修,《国讯》,Directed,48039,,1,1948,上海
浦熙修,《展望》,Directed,48040,,1,1948,南京
浦熙修,《时与文》,Directed,48041,,1,1948,上海
渐离,《中建:北平版》,Directed,48054,,1,1948,上海
渐离,《中建:华北航空版》,Directed,48055,,1,1948,上海
温肇桐,《国讯》,Directed,48056,,1,1948,上海
游国恩,《中建:北平版》,Directed,48057,,1,1948,上海
游国恩,《中建:华北航空版》,Directed,48058,,1,1948,上海
漾兮,《中建:北平版》,Directed,48061,,1,1948,上海
潘光祖,《展望》,Directed,48062,,1,1948,南京
潘震亚,《国讯》,Directed,48068,,1,1948,上海
爽任,《中建:北平版》,Directed,48084,,1,1948,上海
爽任,《中建:华北航空版》,Directed,48085,,1,1948,上海
牛纵,《中建》,Directed,48087,,1,1948,上海
狄超白,《国讯》,Directed,48093,,1,1948,上海
王冀民,《时与文》,Directed,48103,,1,1948,上海
王思曙,《群众》,Directed,48122,,1,1948,香港
王瑶,《中建:北平版》,Directed,48131,,1,1948,上海
王瑶,《中建:华北航空版》,Directed,48132,,1,1948,上海
王璧岑,《观察》,Directed,48133,,1,1948,上海
田风,《正报》,Directed,48159,,1,1948,香港
由元,《中央周刊》,Directed,48160,,1,1948,南京
由元,《观察》,Directed,48161,,1,1948,上海
磊风,《中建:北平版》,Directed,48194,,1,1948,上海
磊风,《中建:华北航空版》,Directed,48195,,1,1948,上海
磊风,《时与文》,Directed,48196,,1,1948,上海
礼凡,《中建:北平版》,Directed,48197,,1,1948,上海
礼凡,《中建:华北航空版》,Directed,48198,,1,1948,上海
祝公健,《光明报》,Directed,48201,,1,1948,香港
秦似,《正报》,Directed,48216,,1,1948,香港
秦柳方,《时与文》,Directed,48219,,1,1948,上海
筠友,《中建:北平版》,Directed,48248,,1,1948,上海
粟寄沧,《中建:北平版》,Directed,48258,,1,1948,上海
粟寄沧,《中建:华北航空版》,Directed,48259,,1,1948,上海
绿韵,《展望》,Directed,48277,,1,1948,南京
罗伦,《中建:北平版》,Directed,48279,,1,1948,上海
罗伦,《中建:华北航空版》,Directed,48280,,1,1948,上海
罗西,《群众》,Directed,48298,,1,1948,香港
翁之镛,《中央周刊》,Directed,48300,,1,1948,南京
翦伯赞,《展望》,Directed,48304,,1,1948,南京
胡子婴,《国讯》,Directed,48315,,1,1948,上海
胡子婴,《展望》,Directed,48316,,1,1948,南京
胡宣之,《中建:北平版》,Directed,48317,,1,1948,上海
胡宣之,《中建:华北航空版》,Directed,48318,,1,1948,上海
胡绳,《正报》,Directed,48334,,1,1948,香港
胡绳,《群众》,Directed,48335,,1,1948,香港
胡适,《中央周刊》,Directed,48339,,1,1948,南京
舒曼,《中建:北平版》,Directed,48344,,1,1948,上海
舒曼,《中建:华北航空版》,Directed,48345,,1,1948,上海
艾思奇,《群众》,Directed,48347,,1,1948,香港
艾群,《光明报》,Directed,48350,,1,1948,香港
艾群,《正报》,Directed,48351,,1,1948,香港
艾芜,《新路周刊》,Directed,48352,,1,1948,北平
芮沐,《中建:北平版》,Directed,48358,,1,1948,上海
芮沐,《新路周刊》,Directed,48359,,1,1948,北平
芮沐,《观察》,Directed,48360,,1,1948,上海
苏新,《展望》,Directed,48368,,1,1948,南京
范承祥,《国讯》,Directed,48383,,1,1948,上海
范承祥,《展望》,Directed,48384,,1,1948,南京
范泉,《观察》,Directed,48386,,1,1948,上海
茅盾,《群众》,Directed,48388,,1,1948,香港
莫邪,《中建:华北航空版》,Directed,48403,,1,1948,上海
萧农,《正报》,Directed,48409,,1,1948,香港
萧农,《群众》,Directed,48410,,1,1948,香港
萧文,《观察》,Directed,48413,,1,1948,上海
董冰如,《展望》,Directed,48430,,1,1948,南京
蒋笃才,《时与文》,Directed,48448,,1,1948,上海
蒋笃才,《观察》,Directed,48449,,1,1948,上海
蒙若,《中建》,Directed,48452,,1,1948,上海
蒲特,《群众》,Directed,48453,,1,1948,香港
蒿目,《国讯》,Directed,48454,,1,1948,上海
蒿目,《展望》,Directed,48455,,1,1948,南京
蔡尚思,《中建:北平版》,Directed,48461,,1,1948,上海
蔡尚思,《国讯》,Directed,48462,,1,1948,上海
蔡尚思,《展望》,Directed,48463,,3,1949,南京
薛汕,《光明报》,Directed,48469,,1,1948,香港
袁翰青,《中建:华北航空版》,Directed,48477,,1,1948,上海
裘思,《中建:北平版》,Directed,48480,,1,1948,上海
裘思,《中建:华北航空版》,Directed,48481,,1,1948,上海
裴仁,《展望》,Directed,48483,,1,1948,南京
许德珩,《中建:华北航空版》,Directed,48492,,1,1948,上海
许杰,《中建:北平版》,Directed,48498,,1,1948,上海
谢东平,《国讯》,Directed,48502,,1,1948,上海
费孝通,《展望》,Directed,48521,,2,1949,南京
费正清,《观察》,Directed,48523,,1,1948,上海
费青,《中建:华北航空版》,Directed,48524,,1,1948,上海
赵超构,《国讯》,Directed,48543,,1,1948,上海
赵超构,《观察》,Directed,48544,,1,1948,上海
路人,《正报》,Directed,48549,,1,1948,香港
适夷,《正报》,Directed,48564,,1,1948,香港
郑伯彬,《中建:北平版》,Directed,48586,,1,1948,上海
郑伯彬,《中建:华北航空版》,Directed,48587,,1,1948,上海
郑伯彬,《新路周刊》,Directed,48588,,1,1948,北平
郭根,《中建:北平版》,Directed,48601,,1,1948,上海
郭绍虞,《群众》,Directed,48605,,1,1948,香港
郭绍虞,《观察》,Directed,48606,,1,1948,上海
金苗,《时与文》,Directed,48625,,1,1948,上海
金重,《展望》,Directed,48628,,1,1948,南京
金风,《正报》,Directed,48629,,1,1948,香港
铁生,《观察》,Directed,48640,,1,1948,上海
长之,《中建:北平版》,Directed,48643,,1,1948,上海
长之,《中建:华北航空版》,Directed,48644,,1,1948,上海
阡人,《正报》,Directed,48652,,1,1948,香港
陆志韦,《中建:北平版》,Directed,48666,,1,1948,上海
陈仁炳,《观察》,Directed,48675,,1,1948,上海
陈子久,《国讯》,Directed,48688,,1,1948,上海
陈平,《群众》,Directed,48693,,1,1948,香港
陈旭麓,《展望》,Directed,48700,,1,1948,南京
陈望道,《国讯》,Directed,48703,,1,1948,上海
陈毅,《正报》,Directed,48707,,1,1948,香港
陈毅,《群众》,Directed,48708,,2,1949,香港
陈立夫,《中央周刊》,Directed,48715,,1,1948,南京
陈翰笙,《光明报》,Directed,48719,,1,1948,香港
陈行健,《展望》,Directed,48722,,2,1949,南京
陈路,《中建:北平版》,Directed,48724,,1,1948,上海
陈路,《中建:华北航空版》,Directed,48725,,1,1948,上海
陈达,《观察》,Directed,48727,,1,1948,上海
陈际云,《新路周刊》,Directed,48733,,1,1948,北平
陶大镛,《光明报》,Directed,48735,,2,1949,香港
雷海宗,《主流》,Directed,48750,,1,1948,南京
霖萍,《国讯》,Directed,48756,,1,1948,上海
霖萍,《展望》,Directed,48757,,1,1948,南京
静之,《新路周刊》,Directed,48760,,1,1948,北平
静之,《时与文》,Directed,48761,,1,1948,上海
非言,《中建:华北航空版》,Directed,48763,,1,1948,上海
韦文,《中建:北平版》,Directed,48769,,1,1948,上海
韦文,《中建:华北航空版》,Directed,48770,,1,1948,上海
韩德培,《时与文》,Directed,48775,,1,1948,上海
颜孙,《群众》,Directed,48793,,3,1949,香港
马丁,《再生》,Directed,48797,,1,1948,上海
马丁,《正报》,Directed,48798,,1,1948,香港
马寅初,《中建:北平版》,Directed,48811,,1,1948,上海
马汀,《中建:北平版》,Directed,48821,,1,1948,上海
马汀,《观察》,Directed,48822,,1,1948,上海
高向华,《国讯》,Directed,48834,,1,1948,上海
高向华,《展望》,Directed,48835,,1,1948,南京
高山,《正报》,Directed,48840,,1,1948,香港
高歌,《正报》,Directed,48846,,1,1948,香港
高超,《中建:北平版》,Directed,48849,,1,1948,上海
高超,《中建:华北航空版》,Directed,48850,,1,1948,上海
高阳,《时代杂志》,Directed,48852,,1,1948,上海
鱼忘,《展望》,Directed,48857,,1,1948,南京
鲁宾荪,《中建:北平版》,Directed,48862,,1,1948,上海
鲁宾荪,《中建:华北航空版》,Directed,48863,,1,1948,上海
黄炎培,《中建:华北航空版》,Directed,48895,,1,1948,上海
黄药眠,《正报》,Directed,48903,,1,1948,香港
黎明,《正报》,Directed,48919,,1,1948,香港
齐生,《群众》,Directed,48931,,1,1948,香港
龙子,《观察》,Directed,48934,,1,1948,上海
龟溪,《展望》,Directed,48939,,1,1948,南京
（美）E·丹尼斯,《时代杂志》,Directed,48949,,1,1948,上海
（美）艾伦,《时代杂志》,Directed,48953,,1,1948,上海
蔡尚思,《中建:综合版》,Directed,49006,,4,1949,上海
陈仁炳,《中建:综合版》,Directed,49008,,4,1949,上海
张孟闻,《中建:综合版》,Directed,49017,,3,1949,上海
思慕,《群众》,Directed,49019,,3,1949,香港
梁纯夫,《光明报》,Directed,49025,,3,1949,香港
漆琪生,《中建:综合版》,Directed,49027,,3,1949,上海
笪移今,《中建:综合版》,Directed,49031,,3,1949,上海
仲冰,《群众》,Directed,49042,,2,1949,香港
刘尊棋,《群众》,Directed,49048,,2,1949,香港
孙大雨,《中建:综合版》,Directed,49050,,2,1949,上海
孟宪章,《中建:综合版》,Directed,49051,,2,1949,上海
林枫,《群众》,Directed,49060,,2,1949,香港
漆琪生,《展望》,Directed,49065,,2,1949,南京
潘震亚,《中建:综合版》,Directed,49066,,2,1949,上海
高梁,《群众》,Directed,49080,,2,1949,香港
龚祥瑞,《观察》,Directed,49082,,2,1949,上海
（美）艾伦,《群众》,Directed,49083,,2,1949,香港
一之,《群众》,Directed,49088,,1,1949,香港
冯契,《中建:综合版》,Directed,49123,,1,1949,上海
刘士伟,《光明报》,Directed,49129,,1,1949,香港
千家驹,《观察》,Directed,49134,,1,1949,上海
南人,《展望》,Directed,49137,,1,1949,南京
卢于道,《观察》,Directed,49142,,1,1949,上海
史靖,《中建》,Directed,49153,,1,1949,上海
向阳,《群众》,Directed,49162,,1,1949,香港
吴大琨,《观察》,Directed,49167,,1,1949,上海
周伯棣,《中建:综合版》,Directed,49173,,1,1949,上海
周太玄,《群众》,Directed,49174,,1,1949,香港
周谷城,《中建:综合版》,Directed,49176,,1,1949,上海
夏康农,《光明报》,Directed,49183,,1,1949,香港
夏炎德,《中建:综合版》,Directed,49184,,1,1949,上海
夏炎德,《展望》,Directed,49185,,1,1949,南京
子冈,《观察》,Directed,49192,,1,1949,上海
孙大雨,《展望》,Directed,49194,,1,1949,南京
宋越伦,《中建:综合版》,Directed,49203,,1,1949,上海
小鱼,《光明报》,Directed,49209,,1,1949,香港
廖盖隆,《群众》,Directed,49223,,1,1949,香港
张华,《群众》,Directed,49226,,1,1949,香港
张明养,《中建:综合版》,Directed,49233,,1,1949,上海
张殊明,《光明报》,Directed,49235,,1,1949,香港
文华,《群众》,Directed,49255,,1,1949,香港
旅人,《群众》,Directed,49265,,1,1949,香港
曹锡珍,《展望》,Directed,49269,,1,1949,南京
曾伟,《光明报》,Directed,49271,,1,1949,香港
朱绍文,《中建:综合版》,Directed,49280,,1,1949,上海
李中严,《主流》,Directed,49283,,1,1949,南京
李家榆,《群众》,Directed,49288,,1,1949,香港
杨卫玉,《中建:综合版》,Directed,49303,,1,1949,上海
林林,《群众》,Directed,49308,,1,1949,香港
林焕平,《光明报》,Directed,49309,,1,1949,香港
汤德明,《中建:综合版》,Directed,49333,,1,1949,上海
洪荒,《观察》,Directed,49344,,1,1949,上海
流金,《中建:综合版》,Directed,49345,,1,1949,上海
流金,《展望》,Directed,49346,,1,1949,南京
焦敏之,《中建:综合版》,Directed,49350,,1,1949,上海
王造时,《中建:综合版》,Directed,49358,,1,1949,上海
王铁崖,《展望》,Directed,49359,,1,1949,南京
石闻,《展望》,Directed,49372,,1,1949,南京
秦牧,《光明报》,Directed,49376,,1,1949,香港
羊群,《光明报》,Directed,49394,,1,1949,香港
翁独健,《观察》,Directed,49395,,1,1949,上海
胡绳,《观察》,Directed,49400,,1,1949,上海
苏素,《群众》,Directed,49406,,1,1949,香港
董冰如,《中建:综合版》,Directed,49416,,1,1949,上海
郭梅荪,《中建:综合版》,Directed,49447,,1,1949,上海
郭沫若,《观察》,Directed,49449,,1,1949,上海
郭绍虞,《中建:综合版》,Directed,49450,,1,1949,上海
陈旭麓,《中建:综合版》,Directed,49460,,1,1949,上海
陈望道,《中建:综合版》,Directed,49461,,1,1949,上海
静远,《观察》,Directed,49473,,1,1949,上海
靳以,《中建:综合版》,Directed,49475,,1,1949,上海
高山,《光明报》,Directed,49483,,1,1949,香港
黄作梅,《群众》,Directed,49492,,1,1949,香港
（苏）叶菲莫夫,《观察》,Directed,49503,,1,1949,上海
